DataSet,Order,Family,Genus,Species,Lat,Long,NumObs,NumPreyTypes,rare_NT,NetSpec,yInt,MF,rare_MF,sp50,Gini,SE,rare_SE,Mass,ID_MF,MMF,MSP,MLP,MassRange,RichBirds,RichMamms,RichStrigB,RichStrigNB,RichAccB,RichAccNB,NumHabs,RangeSize,fBirds,fMamms,fIns,funidBird,funidMamm,MOS,SD,Season,Temp,Seasonality,AnnPrecip,PrecipSeason,Biome,EqSplit,FairProp
108,Strigiformes,Tytonidae,Tyto,Tyto alba,35.0833,34.76666,207,6,3.9,0.7771090071058,1.20275179339745,0.550724637681159,0.8,1,0.669850112747049,1.17195677188092,1.05602283791674,5.99973029152501,Species,3.87120101090789,1.6467336971778,5.43428952807125,223.94,129,60,6,6,8,10,3,63140525.19,0,0.995169082125604,0.00483091787439614,0,0,NaN,NaN,Breeding,20.5062732696533,4.75447130203247,0.0140916602686048,107.338043212891,NaN,59.0468688737535,41.6526692915822
109,Acciptriformes,Acciptridae,Aquila,Aquila chrysaetos,48.0347,-119.2088,50,13,7.27,0.591652685741378,0.684104486403999,0.404255319148936,0.7,1.64285714285714,0.380675927845739,1.95746829026549,1.6376046210772,8.35419650074994,Species,8.11670368444932,4.8681496457995,8.11670368444932,3219.88,196,92,12,11,10,8,2,39450257.98,0.234042553191489,0.617021276595745,0,0,0.0638297872340425,130.08,1.26458036591826,Breeding,9.03934478759766,9.73558712005615,0.0145272398367524,49.3995933532715,8,9.67241334246601,12.8779673484401
110,Acciptriformes,Acciptridae,Stephanoaetus,Stephanoaetus coronatus,0.4641,30.3769,90,15,7.73,0.718841982139905,0.819874388744057,0.418604651162791,0.65,1.58333333333333,0.454411764705882,2.01869661180133,1.67889591541201,8.19973896063079,Species,8.17470288246946,8.17470288246946,9.78293217749576,14178.56,654,239,14,15,38,47,2,6608300.52,0.0465116279069767,0.953488372093023,0,0.0348837209302326,0.0348837209302326,3550,0.77482662500537,Breeding,20.5167827606201,0.50177675485611,0.0512346252799034,44.4238548278809,1,23.7490255098553,22.6151981375512
111,Acciptriformes,Acciptridae,Stephanoaetus,Stephanoaetus coronatus,-25.4166,30.4666,154,10,5.18,1.93880849310849,4.87193646215719,0.702127659574468,0.95,1,0.424242424242424,1.20704624343606,1.00702673360277,8.19973896063079,Species,8.33206770728955,6.30991827822652,9.61153102426726,14386.02,468,161,11,11,34,44,2,6608300.52,0,0.957446808510638,0,0,0,4155,1.59208455408518,Breeding,23.7690296173096,7.17012357711792,0.000258563319221139,162.897247314453,13,23.7490255098553,22.6151981375512
112,Acciptriformes,Acciptridae,Harpia,Harpia harpyja,-2.62166,-56.69027,253,16,5.46,0.57201396755431,0.770091733136391,0.391304347826087,0.65,1.28061224489796,0.671012970405554,1.56797276513071,1.31638590887899,8.47637119689598,Species,8.54869185847561,6.49160326881883,8.76405326934776,5740.42,648,201,10,10,28,30,1,11064295.35,0.0513833992094862,0.948616600790513,0,0.0434782608695652,0,5160,1.58494836401495,Breeding,27.1807327270508,0.803025007247925,0.0896530747413635,48.5436248779297,1,32.0604428942977,31.7711760308591
113,Acciptriformes,Acciptridae,Aquila,Aquila fasciata,34.8876,33.0049,110,11,6.11,0.406709270354895,0.522714830287487,0.315684315684316,0.6,1.63184931506849,0.594497754299152,1.75325274707366,1.54360034320426,7.56863233498588,Species,6.21879930304066,5.07179310707435,8.22684089040858,3580.54,137,61,6,6,11,9,2,5630034.84,0.666333666333667,0.321678321678322,0,0.011988011988012,0,3740,0.972943927751249,Non-breeding,16.9539566040039,7.51517915725708,0.0191541835665703,76.2884063720703,12,NaN,NaN
114,Acciptriformes,Acciptridae,Aquila,Aquila fasciata,37.3975,-3.8746,56,6,4.01,1.04014728385072,1.74741511613661,0.625,0.85,1,0.612531328320802,1.12408921776056,1.00661186672439,7.56863233498588,Species,7.51328362536041,6.26883109703223,8.29654652030061,3482.14,176,51,5,6,17,13,4,5630034.84,0.321428571428571,0.660714285714286,0,0,0,NaN,NaN,,14.0704212188721,6.84854888916016,0.0199570693075657,50.6895065307617,12,NaN,NaN
115,Acciptriformes,Acciptridae,Aquila,Aquila fasciata,37.8169,-1.0695,79,5,3.56,1.37767594328998,2.79134980863442,0.708860759493671,0.9,1,0.638418079096045,0.914285089946815,0.837009376589083,7.56863233498588,Species,7.51328362536041,6.26883109703223,7.51328362536041,1304.36,155,44,5,6,11,10,4,5630034.84,0.278481012658228,0.721518987341772,0,0,0.0126582278481013,NaN,NaN,,18.160343170166,5.28726482391357,0.00949073489755392,47.7749633789062,12,NaN,NaN
116,Acciptriformes,Acciptridae,Aquila,Aquila fasciata,36.945,-3.583,192,18,6.26,0.505997382311079,0.637860049921291,0.359375,0.6,1.46551724137931,0.617657176389648,1.83801705729784,1.48478822729169,7.56863233498588,Species,7.51328362536041,3.00766084441926,8.29654652030061,3989.76,176,51,5,6,17,13,3,5630034.84,0.59375,0.375,0,0.03125,0,1832.22,1.76580981717341,Breeding,13.0157327651978,6.63265466690063,0.0226001385599375,44.8892402648926,12,NaN,NaN
117,Acciptriformes,Acciptridae,Aquila,Aquila fasciata,44.49,5.13,187,34,12,0.122964512673304,0.132017166491491,0.117647058823529,0.4,5.59090909090909,0.482350791979196,3.03350809072785,2.33821637655286,7.56863233498588,Species,7.51328362536041,4.34562195278008,8.22684089040858,3662.86,191,79,8,7,17,12,0,5630034.84,0.684491978609626,0.224598930481283,0,0.0427807486631016,0.0427807486631016,1832.22,1.25807091101982,Breeding,9.84698581695557,6.48104953765869,0.0314830280840397,22.9563846588135,12,NaN,NaN
118,Acciptriformes,Acciptridae,Circaetus,Circaetus gallicus,37,4,224,8,3.61,0.847153140421117,1.3836928991179,0.580357142857143,0.8,1,0.793650793650794,1.05673086866559,0.945704787146306,7.43786574895999,Species,NaN,6.26883109703223,6.26883109703223,0,153,54,6,6,12,9,4,12695589.93,0.00892857142857143,0,0,0.00446428571428571,0,NaN,NaN,Breeding,18.021167755127,4.32411909103394,0.0284817852079868,71.6083221435547,NaN,36.000467291774,31.9665672591003
119,Acciptriformes,Acciptridae,Buteo,Buteo hemilasius,37.638333,101.3069,762,6,3.58,0.817942435239407,1.27863730473829,0.574803149606299,0.8,1,0.707985347985348,1.10815885458491,1.02240837382787,7.21442346900615,Species,3.5374749999547,3.5374749999547,5.54814179644358,222.38,162,76,2,3,10,11,1,5366251.83,0.005249343832021,0.994750656167979,0,0,0,NaN,NaN,Breeding,-6.0153374671936,10.1043004989624,0.0278929341584444,89.1137390136719,10,2.1304055996486,5.26990622457878
120,Strigiformes,Strigidae,Bubo,Bubo bubo,37.638333,101.3069,348,7,3.98,0.738567790211404,1.11824555454986,0.531609195402299,0.8,1,0.711319032405294,1.22713780875867,1.07671325146497,7.88927554319062,Species,3.5374749999547,3.5374749999547,8.00636756765025,2965.62,162,76,2,3,10,11,1,31974373.19,0.0114942528735632,0.988505747126437,0,0,0,34.38,0.452907225142355,Breeding,-6.0153374671936,10.1043004989624,0.0278929341584444,89.1137390136719,10,9.36584624684306,12.3170423019029
121,Acciptriformes,Acciptridae,Circaetus,Circaetus gallicus,40.1333,26.45,116,13,6.81,0.702206129828951,0.848764926656574,0.448275862068966,0.7,1.4,0.578368999421631,1.8259002961702,1.57051268337862,7.43786574895999,Species,NaN,3.41608599415591,3.41608599415591,0,201,83,5,5,22,16,3,12695589.93,0,0.00862068965517241,0,0,0,NaN,NaN,Breeding,14.9402523040771,6.70573902130127,0.0235114824026823,53.9561347961426,12,36.000467291774,31.9665672591003
122,Strigiformes,Strigidae,Bubo,Bubo bubo,41.114,26.185,382,55,12.48,0.169891114463466,0.159331519931992,0.141361256544503,0.45,4.89655172413793,0.496243939173746,3.21768697963041,2.37638107556878,7.88927554319062,Subfamily,5.07179310707435,1.6467336971778,8.22684089040858,3734.81,201,83,5,5,22,16,1,31974373.19,0.471204188481675,0.429319371727749,0.0706806282722513,0,0,159.46,1.45946019115358,Breeding,14.6013765335083,7.73312425613403,0.0238125864416361,45.2370834350586,4,9.36584624684306,12.3170423019029
123,Acciptriformes,Acciptridae,Stephanoaetus,Stephanoaetus coronatus,-30.525,29.6688,179,9,5.78,0.750679596935354,0.990337717632817,0.478260869565217,0.8,1.11111111111111,0.461835748792271,1.62644355502133,1.36670097165931,8.19973896063079,Species,NaN,7.98955705949761,8.36439160115827,1341.51,412,122,9,9,26,31,2,6608300.52,0.0652173913043478,0.934782608695652,0,0.0434782608695652,0,NaN,NaN,Breeding,19.8980979919434,5.19043254852295,0.00113252352457494,93.5045166015625,13,23.7490255098553,22.6151981375512
124,Acciptriformes,Acciptridae,Stephanoaetus,Stephanoaetus coronatus,-29.4877,30.2633,54,4,2.85,1.5587764614334,3.70505601036479,0.78,0.95,1,0.66,0.69400838755585,0.629828066751961,8.19973896063079,Species,8.01631129782156,8.01631129782156,8.36439160115827,1261.52,412,122,9,9,26,31,1,6608300.52,0,1,0,0,0,NaN,NaN,Breeding,21.3033351898193,5.90787076950073,0.000470731378300115,95.6277465820312,13,23.7490255098553,22.6151981375512
125,Falconiformes,Falconidae,Falco,Falco mexicanus,43.716,-105.886,525,15,5.74,0.568334810914311,0.749064997128847,0.42175572519084,0.65,1.3037037037037,0.769363122752953,1.65819029724564,1.41407020297364,6.56957959231337,Species,NaN,2.3887627892351,4.87870262283543,120.56,179,74,9,7,10,7,2,3975634.14,0.543893129770992,0.454198473282443,0,0,0.00381679389312977,100.06,1.24627807825145,Breeding,7.98148345947266,10.0901718139648,0.0140332905575633,44.648006439209,8,16.3661858617869,7.43326599967068
126,Acciptriformes,Acciptridae,Aquila,Aquila chrysaetos,45.66,-110.53,980,28,6.03,0.554219723806622,0.719304511490858,0.383403361344538,0.7,1.34796238244514,0.776023816413053,1.74985662242506,1.40857549089555,8.35419650074994,Species,7.34923082461333,4.74153506050861,8.86578172831603,6970.72,195,78,10,9,10,8,2,39450257.98,0.128151260504202,0.867647058823529,0,0,0,1555,1.5252800844077,Breeding,3.92676663398743,9.39375972747803,0.020752364769578,36.0931510925293,8,9.67241334246601,12.8779673484401
127,Acciptriformes,Acciptridae,Buteo,Buteo rufinus,30.4666,51.4833,178,16,9.2,0.316678795973888,0.336455207215057,0.292134831460674,0.5,2.84210526315789,0.423838723681355,2.34063816406236,1.96973760275751,7.06148872892397,Species,5.54517744447956,3.3322045101752,5.54517744447956,228,160,63,5,5,9,14,1,8574436.83,0.0730337078651685,0.382022471910112,0,0.0224719101123595,0,NaN,NaN,Breeding,13.0092725753784,8.94361209869385,0.0220172144472599,112.306159973145,4,1.56887943549422,5.29394682406228
128,Falconiformes,Falconidae,Falco,Falco mexicanus,41.44,-112.18,76,22,9.9,0.26124817021384,0.267991857049829,0.236842105263158,0.45,3.28571428571429,0.354814947897952,2.58976468736754,2.07160421726265,6.56957959231337,Species,4.60577000606006,3.27752202030093,7.02136071170533,1093.8,187,93,10,8,10,9,1,3975634.14,0.921052631578947,0.0789473684210526,0,0,0,96.44,1.01566264248463,,10.3309679031372,10.3046455383301,0.0177400410175323,29.8753547668457,13,16.3661858617869,7.43326599967068
129,Falconiformes,Falconidae,Falco,Falco peregrinus,41.44,-112.18,107,22,10.73,0.203910408914716,0.211948490383334,0.205607476635514,0.4,3.94444444444445,0.386298549146766,2.69732350521696,2.18793348281116,6.63325264164247,Species,5.71860540354784,2.80093319524892,5.86986172534873,337.74,187,93,10,8,10,9,1,38088662.45,0.97196261682243,0.0280373831775701,0,0,0,96.44,1.17928010499109,,10.3309679031372,10.3046455383301,0.0177400410175323,29.8753547668457,13,5.58468179048281,4.41806870843804
130,Falconiformes,Falconidae,Falco,Falco mexicanus,40.38,-105.79,89,12,7.48,0.312269939421194,0.372246308606545,0.258426966292135,0.5,2.15625,0.442145407335281,2.06942147325224,1.77980292758925,6.56957959231337,Species,5.06025051463845,3.02916704964023,8.11670368444932,3329.28,203,95,11,9,10,9,1,3975634.14,0.606741573033708,0.393258426966292,0,0,0,157.63,0.935632830395085,Breeding,0.48329371213913,8.40222454071045,0.0255175605416298,27.066987991333,5,16.3661858617869,7.43326599967068
131,Acciptriformes,Acciptridae,Spizaetus,Spizaetus isidori,4.6666,-73.4847,34,7,5.15,0.815282622661855,1.14995980653661,0.529411764705882,0.8,1,0.477005870841487,1.42586324130803,1.25816798556205,8.03495502450216,Species,6.55961523749324,6.43547706482838,8.66412415743136,5167.79,806,252,15,15,33,37,1,469213.82,0.882352941176471,0.117647058823529,0,0.147058823529412,0.0294117647058824,NaN,NaN,Breeding,15.227614402771,0.481781184673309,0.0710456073284149,28.1730728149414,1,18.1219080199041,18.6728333022006
132,Acciptriformes,Acciptridae,Buteo,Buteo rufinus,45.4635,90.3269,50,12,6.5,0.92636256517971,1.28036735685788,0.51063829787234,0.75,1,0.378254061460168,1.66631809412739,1.42562641337763,7.06148872892397,Species,4.969813299576,3.62700405039585,8.08999461313395,3224.07,133,82,2,1,13,7,1,8574436.83,0.191489361702128,0.574468085106383,0,0,0,144,1.39071036662039,Breeding,4.19210720062256,13.4948997497559,0.00531995017081499,34.6069221496582,13,1.56887943549422,5.29394682406228
133,Falconiformes,Falconidae,Falco,Falco cherrug,46.4933,73.3537,165,24,8.29,0.378429468075681,0.421372723316276,0.284848484848485,0.6,2.11666666666667,0.51603305785124,2.26724556713797,1.82758203570416,6.86819290747029,Genus,5.5405181693957,2.78809290877575,6.86819290747029,944.96,122,59,4,3,11,5,1,11514254.26,0.0909090909090909,0.878787878787879,0.0181818181818182,0,0.0545454545454545,59,1.41288450831216,Breeding,6.80943918228149,14.1365146636963,0.00603349599987268,26.5070285797119,13,3.6908103415532,4.15109199265356
134,Acciptriformes,Acciptridae,Aquila,Aquila heliaca,44.8569,73.9391,33,9,6.47,0.334936917725482,0.424390378601455,0.272727272727273,0.55,1.83333333333333,0.4281179138322,1.84412259904764,1.62139731210899,8.04725675991268,Species,4.969813299576,4.969813299576,7.8355673842034,2384.97,153,60,6,3,15,7,1,9556213.62,0.363636363636364,0.606060606060606,0,0,0,NaN,NaN,Breeding,9.44129467010498,13.4525880813599,0.00729700597003102,37.410831451416,13,7.84189347246986,11.0474474784439
135,Acciptriformes,Acciptridae,Buteo,Buteo rufinus,41,26,413,39,11.08,0.200205523964552,0.201277369436856,0.191283292978208,0.4,4.36206896551724,0.585890609667648,2.87925367656398,2.22007307503727,7.06148872892397,Order,5.66988092298052,2.8724340572095,6.57786135772105,701.32,201,83,5,5,22,16,3,8574436.83,0.11138014527845,0.37046004842615,0.188861985472155,0.00726392251815981,0.0653753026634383,502.1,1.25221268600431,Breeding,13.8600206375122,7.56809329986572,0.0275262780487537,42.1468544006348,4,1.56887943549422,5.29394682406228
136,Acciptriformes,Acciptridae,Aquila,Aquila audax,-35.8497,137.0924,21,10,7.27,0.492320732243085,0.551454224020259,0.35,0.65,1.75,0.199480519480519,1.96809013110466,1.68877152025815,8.14608892949188,Species,8.77955745588373,4.21656219494635,9.99879773234045,21932.2,253,38,4,4,10,13,3,7679648.03,0.35,0.65,0,0,0,2650,1.45168917378294,Breeding,14.8662643432617,2.93176674842834,0.0174397509545088,49.7132415771484,12,9.66943361972854,12.8749876257026
137,Acciptriformes,Acciptridae,Aquila,Aquila audax,-37.6667,144.4347,111,8,2.77,2.94827279319132,17.010165564235,0.891891891891892,1,1,0.721647509578544,0.526193723054543,0.401795638923983,8.14608892949188,Species,7.51328362536041,4.89034912822175,8.08999461313395,3128.67,276,53,6,6,12,15,1,7679648.03,0.045045045045045,0.954954954954955,0,0.00900900900900901,0,1832.22,1.78523758581722,Breeding,13.4005947113037,3.74128198623657,0.0200437307357788,19.0585861206055,4,9.66943361972854,12.8749876257026
138,Acciptriformes,Acciptridae,Aquila,Aquila audax,-21.7242,141.5131,448,16,6.67,0.352898492110307,0.436957596220802,0.309210526315789,0.5,2,0.729118274844623,1.91697569189518,1.67007453277418,8.14608892949188,Species,10.7418167429406,2.48823443988067,10.7418167429406,46237.96,176,39,3,3,10,12,2,7679648.03,0.37828947368421,0.414473684210526,0,0.190789473684211,0,46250,1.80458552729649,Breeding,24.9290390014648,5.29387760162354,0.0123085882514715,100.597267150879,7,9.66943361972854,12.8749876257026
139,Acciptriformes,Acciptridae,Hieraaetus,Hieraaetus morphnoides,-30.5,151.66667,23,7,4.76,1.95397898881922,4.90267994662764,0.695652173913043,0.95,1,0.359523809523809,1.14646317606148,0.963601946818173,6.6529275434013,Species,7.51328362536041,4.34562195278008,8.08999461313395,3184.53,314,77,7,7,16,17,3,7265023.22,0.130434782608696,0.782608695652174,0,0.0434782608695652,0,NaN,NaN,Breeding,12.8471841812134,4.87716293334961,0.0241213589906693,42.9947242736816,4,7.9464803825287,10.1808609258024
140,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,220,8,4.57,0.465801943416023,0.643341557662556,0.377272727272727,0.65,1.43548387096774,0.698062558356676,1.43641554526015,1.3092501856671,5.99973029152501,Species,NaN,0.756121979721334,2.28442112236637,7.69,201,83,5,5,22,16,4,63140525.19,0,1,0,0,0,NaN,NaN,,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
141,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,99,6,4.61,0.317886218990422,0.450858960117214,0.313131313131313,0.5,1.84090909090909,0.484094052558783,1.48622351841623,1.38640490138383,5.99973029152501,Species,1.6467336971778,1.6467336971778,1.6467336971778,0,201,83,5,5,22,16,4,63140525.19,0,1,0,0,0,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
142,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,311,12,5.96,0.49675052471276,0.646399348653847,0.401929260450161,0.65,1.48412698412698,0.711554856056135,1.67290934075068,1.47928111743381,5.99973029152501,Species,NaN,0.756121979721334,5.43428952807125,227,201,83,5,5,22,16,3,63140525.19,0.0578778135048231,0.919614147909968,0.022508038585209,0.0578778135048231,0,NaN,NaN,,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
143,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,355,11,5.57,0.478913552543338,0.622672925666362,0.388732394366197,0.65,1.5,0.676204004329004,1.68006256717711,1.44675134830687,5.99973029152501,Species,NaN,0.756121979721334,5.43428952807125,227,201,83,5,5,22,16,3,63140525.19,0.0422535211267606,0.952112676056338,0.00563380281690141,0.0422535211267606,0,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
144,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,288,11,5.94,0.438061279535037,0.568906507261581,0.361111111111111,0.6,1.625,0.669795117163538,1.69256020292284,1.51630494186452,5.99973029152501,Species,NaN,0.756121979721334,2.28442112236637,7.69,201,83,5,5,22,16,3,63140525.19,0.0277777777777778,0.951388888888889,0.0173611111111111,0.0277777777777778,0,NaN,NaN,,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
145,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,404,13,5.48,0.54029826925698,0.712054685120153,0.423267326732673,0.6,1.34831460674157,0.766103906329085,1.62917421792641,1.41175875162011,5.99973029152501,Species,NaN,0.756121979721334,2.28442112236637,7.69,201,83,5,5,22,16,3,63140525.19,0.0222772277227723,0.967821782178218,0.00247524752475248,0.0222772277227723,0,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
146,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,154,9,6.09,0.314005014432087,0.40454122838783,0.279220779220779,0.55,2,0.558601747815231,1.81363873948675,1.61539014515934,5.99973029152501,Species,NaN,0.756121979721334,2.28442112236637,7.69,201,83,5,5,22,16,3,63140525.19,0.123376623376623,0.87012987012987,0.00649350649350649,0.123376623376623,0,NaN,NaN,,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
147,Strigiformes,Tytonidae,Tyto,Tyto alba,41.4,26.7,81,9,6.55,0.313875206567162,0.397585730891724,0.271604938271605,0.6,1.88095238095238,0.483628117913832,1.86016080597096,1.66927772465855,5.99973029152501,Species,NaN,0.756121979721334,2.28442112236637,7.69,201,83,5,5,22,16,3,63140525.19,0.111111111111111,0.876543209876543,0.0123456790123457,0.111111111111111,0,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,59.0468688737535,41.6526692915822
148,Strigiformes,Strigidae,Athene,Athene noctua,41.4,26.7,442,15,6.62,0.586193189434636,0.721336261545442,0.407239819004525,0.65,1.44565217391304,0.626829422154933,1.85073827918982,1.56015911296497,5.12942523006574,Species,NaN,0.756121979721334,2.28442112236637,7.69,201,83,5,5,22,16,4,26742298.73,0.0180995475113122,0.766968325791855,0.203619909502262,0.0180995475113122,0.0407239819004525,NaN,NaN,,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,23.0448185196248,25.6985138782787
149,Strigiformes,Strigidae,Athene,Athene noctua,41.4,26.7,370,17,7.34,0.408185265849151,0.475420266852375,0.305405405405405,0.55,1.78260869565217,0.593422396778641,2.07549986634029,1.69143623177508,5.12942523006574,Species,NaN,1.6467336971778,2.28442112236637,4.63,201,83,5,5,22,16,4,26742298.73,0.0189189189189189,0.486486486486487,0.47027027027027,0.0189189189189189,0.0189189189189189,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,23.0448185196248,25.6985138782787
150,Strigiformes,Strigidae,Athene,Athene noctua,41.4,26.7,103,10,5.58,0.722203601909964,0.983414894794137,0.475728155339806,0.8,1.09615384615385,0.563265306122449,1.56864364735552,1.3117230572572,5.12942523006574,Species,NaN,1.6467336971778,1.6467336971778,0,201,83,5,5,22,16,3,26742298.73,0.058252427184466,0.174757281553398,0.766990291262136,0.058252427184466,0,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,23.0448185196248,25.6985138782787
151,Strigiformes,Strigidae,Athene,Athene noctua,41.4,26.7,113,13,6.51,0.597172059541766,0.747530553138534,0.433628318584071,0.8,1.39473684210526,0.594662480376766,1.78305632126999,1.53430377956313,5.12942523006574,Species,NaN,1.6467336971778,2.77258872223978,10.81,201,83,5,5,22,16,3,26742298.73,0.0530973451327434,0.380530973451327,0.557522123893805,0.0530973451327434,0,NaN,NaN,Breeding,14.4613094329834,7.86921882629395,0.0193572603166103,36.2540321350098,4,23.0448185196248,25.6985138782787
152,Acciptriformes,Acciptridae,Aquila,Aquila audax,-31.7982,116.1596,247,33,10.22,0.443691625066493,0.411481086514181,0.292682926829268,0.65,2.8695652173913,0.511984900912237,2.64616502035376,2.06385051224693,8.14608892949188,Species,7.51328362536041,4.41364641842934,9.99879773234045,21917.43,206,35,4,4,10,12,4,7679648.03,0.386178861788618,0.573170731707317,0,0.040650406504065,0.0040650406504065,775,1.47951901301069,Breeding,17.3586502075195,5.06054973602295,0.0167802311480045,67.5673370361328,12,9.66943361972854,12.8749876257026
153,Falconiformes,Falconidae,Falco,Falco mexicanus,41.784,-121.53,124,13,6.06,0.461016773139227,0.585783394010857,0.354838709677419,0.65,1.54545454545455,0.612326803631152,1.7848141518099,1.51197464647868,6.63325264164247,Species,NaN,3.4525240088275,6.85078273022115,913.04,211,106,12,10,11,10,3,3975634.14,0.137096774193548,0.862903225806452,0,0.0241935483870968,0.370967741935484,33.33,0.836357443911822,Breeding,8.97596645355225,8.24785137176514,0.0194314997643232,54.4534606933594,5,16.3661858617869,7.43326599967068
154,Falconiformes,Falconidae,Falco,Falco mexicanus,37.34,-121.69,87,12,6.82,0.396884349396518,0.491751389829142,0.3,0.6,1.66666666666667,0.541600170230876,1.87489237943776,1.64205423479652,6.63325264164247,Species,4.60577000606006,2.79545039138304,5.07767069543241,144.03,218,106,11,10,11,12,1,3975634.14,0.675,0.325,0,0,0,118.93,1.17320490796136,Breeding,13.8399429321289,4.58053493499756,0.0179627221077681,92.9124603271484,12,16.3661858617869,7.43326599967068
155,Falconiformes,Falconidae,Falco,Falco mexicanus,41.71,-106.12,168,6,3.99,0.898801514664068,1.42309638388508,0.589285714285714,0.8,1,0.65003261578604,1.16146443546762,1.0273179334142,6.63325264164247,Species,NaN,6.811783880621,6.811783880621,0,179,74,9,7,10,7,1,3975634.14,0.136904761904762,0.863095238095238,0,0.136904761904762,0.00595238095238095,NaN,NaN,Breeding,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484,13,16.3661858617869,7.43326599967068
156,Acciptriformes,Acciptridae,Aquila,Aquila chrysaetos,41.71,-106.12,560,7,4.69,0.479359018304455,0.660714722093406,0.394642857142857,0.65,1.38562091503268,0.638167983956588,1.44243976242369,1.32456500440323,8.35419650074994,Species,NaN,6.811783880621,6.811783880621,0,179,74,9,7,10,7,1,39450257.98,0.0857142857142857,0.910714285714286,0,0.0857142857142857,0.0607142857142857,NaN,NaN,Breeding,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484,13,9.67241334246601,12.8779673484401
157,Acciptriformes,Acciptridae,Buteo,Buteo jamaicensis,41.71,-106.12,104,5,4.6,0.3680954988782,0.534716981605874,0.346153846153846,0.65,1.51612903225807,0.323891273247496,1.44567627430937,1.33387205925839,7.00411944859855,Species,NaN,6.811783880621,6.811783880621,0,179,74,9,7,10,7,1,15462822.34,0.0769230769230769,0.923076923076923,0,0.0769230769230769,0.0769230769230769,NaN,NaN,Breeding,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484,13,5.74640501915571,7.63884919931425
158,Acciptriformes,Acciptridae,Buteo,Buteo regalis,41.71,-106.12,278,6,4.94,0.367476380468785,0.503399984398068,0.352517985611511,0.65,1.68333333333333,0.393977591036414,1.56931283847364,1.38828408784986,7.27043813919486,Species,NaN,6.811783880621,6.811783880621,0,179,74,9,7,10,7,1,2780053.23,0.111510791366906,0.888489208633094,0,0.111510791366906,0.100719424460432,NaN,NaN,Breeding,5.39526462554932,9.46933841705322,0.0158638544380665,32.8538665771484,13,2.61953770041931,5.9941135229221
159,Strigiformes,Strigidae,Athene,Athene noctua,36.55,26.36666,1068,12,4.36,2.02559724722412,5.62333374612564,0.74250936329588,0.95,1,0.784322226351212,1.03643986470356,0.856919013401347,5.12942523006574,Species,NaN,3.27752202030093,3.27752202030093,0,114,55,5,5,8,7,3,26742298.73,0.000936329588014981,0.00187265917602996,0.99438202247191,0,0,NaN,NaN,Breeding,18.5062255859375,4.21948003768921,0.0127055253833532,96.076774597168,NaN,23.0448185196248,25.6985138782787
160,Acciptriformes,Acciptridae,Aquila,Aquila chrysaetos,47.02,-118.93,250,40,11.98,0.681617842038792,0.495005315147075,0.276041666666667,0.5,4.81818181818182,0.409251994057492,2.96817884112362,2.24726742609939,8.35419650074994,Species,8.11670368444932,3.27487801498349,8.88599846452179,7203.59,196,92,12,11,10,8,3,39450257.98,0.536458333333333,0.432291666666667,0,0,0.0104166666666667,755.09,1.46812498239132,Breeding,12.0672330856323,9.08272075653076,0.00956980604678392,50.7061347961426,13,9.67241334246601,12.8779673484401
161,Strigiformes,Strigidae,Bubo,Bubo virginianus,40.28,-112.33,280,12,5.64,1.21361624528407,1.9572379852336,0.589285714285714,0.9,1,0.600783475783476,1.4705662003844,1.22380767602042,7.362454896968,Species,7.79254708779689,3.05776766447344,7.79254708779689,2401.2,187,93,10,8,10,9,2,24426738.59,0.0321428571428571,0.842857142857143,0,0,0,2422.48,1.62400774206444,Breeding,9.373459815979,10.5637989044189,0.0170678179711103,26.3487205505371,13,11.9032995992574,12.9049413304668
