DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness
280,Tyto alba,North America,303,,BA,0.8063778101921969,7.405,52.0,26.0,15.0
318,Tyto alba,South America,354,,BB,1.9940607712313771,11.125,41.0,14.0,18.0
319,Tyto alba,South America,335,,BB,1.6302671982644779,9.715,38.0,14.0,16.0
320,Tyto alba,South America,531,,BA,1.8411177864215014,8.895,35.0,14.0,18.0
333,Tyto alba,Australia/Oceania,291,,BB,0.4637498807702019,2.975,53.0,5.0,23.0
365,Tyto alba,South America,93,1.01,DA,2.0418561009336296,11.78,137.0,23.0,36.0
403,Tyto alba,Europe,1063,2.35,BB,0.9578954437033738,5.43,62.0,21.0,24.0
404,Tyto alba,Europe,782,2.35,BB,0.9152375593392391,4.775,62.0,21.0,24.0
405,Tyto alba,Europe,934,2.35,BB,0.7830612741053388,4.905,62.0,21.0,24.0
406,Tyto alba,Europe,331,2.35,BB,1.017174380570679,5.36,62.0,21.0,24.0
408,Tyto tenebricosa,Australia/Oceania,141,,BA,1.3447940989719762,8.795,68.0,5.0,27.0
409,Tyto alba,Asia,142,,CA,1.3999116111199097,7.85,80.0,31.0,23.0
410,Tyto alba,Asia,601,,BB,1.115140221335693,6.65,65.0,23.0,27.0
411,Tyto alba,Asia,313,,BB,1.2420413071641128,8.295,65.0,23.0,27.0
412,Tyto alba,Asia,217,3.62,BB,1.4997203405071127,8.675,76.0,28.0,25.0
413,Tyto alba,Asia,79,1.72,CA,1.2254143713426915,9.085,71.0,31.0,24.0
414,Tyto alba,Asia,247,,CA,1.3227372389723482,9.855,71.0,31.0,24.0
415,Tyto alba,Asia,7966,1.33,BB,1.473451308247092,7.755,80.0,31.0,23.0
416,Tyto alba,Asia,196,1.82,CA,1.6902815096264492,9.37,35.0,16.0,5.0
417,Tyto alba,Asia,1026,,CA,1.8290380790548602,11.175,83.0,35.0,23.0
428,Tyto alba,North America,13,,CA,1.1409775843704981,4.0,105.0,50.0,30.0
434,Tyto alba,South America,392,1.93,AA,1.5743333671041777,6.625,63.0,28.0,13.0
478,Tyto alba,North America,1044,2.52,BB,1.0684746499036921,5.68,82.0,43.0,25.0
505,Tyto alba,Africa,146,0.073,CA,1.8058535432768223,10.435,46.0,21.0,11.0
513,Tyto alba,Europe,1661,,DA,2.1311855977598744,16.735,177.0,25.0,43.0
515,Tyto alba,Asia,1590,1.37,DA,0.9398355639968109,8.93,57.0,16.0,19.0
516,Tyto alba,Asia,710,1.37,DA,1.5502455135604902,10.575,57.0,16.0,19.0
517,Tyto alba,Asia,390,0.93,DA,2.192377172331061,12.75,57.0,16.0,19.0
518,Tyto alba,Asia,644,2.49,DA,1.2312701209563712,10.765,57.0,16.0,19.0
519,Tyto alba,Asia,126,1.41,DA,1.0890864357661123,6.8,99.0,25.0,37.0
521,Tyto alba,Asia,978,1.29,DA,1.734269701357369,8.69,99.0,25.0,37.0
525,Tyto alba,Africa,647,1.86,BA,1.464604552782734,15.105,253.0,83.0,60.0
527,Tyto alba,Asia,297,1.71,DA,2.2209122592684647,12.92,66.0,20.0,26.0
528,Tyto alba,Asia,516,1.52,DA,1.1674588317403103,10.84,66.0,20.0,26.0
529,Tyto alba,Asia,1142,1.37,DA,0.8943947394981143,8.28,66.0,20.0,26.0
530,Tyto alba,Asia,458,1.32,DA,1.5489285055106226,10.425,66.0,20.0,26.0
535,Tyto alba,South America,1145,1.79,NA,2.375183377446099,14.925,33.0,15.0,11.0
544,Tyto alba,Europe,125,2.78,BA,1.7908280824427953,9.655,83.0,34.0,22.0
567,Tyto alba,Asia,156,,DA,2.0732065358149394,10.65,69.0,18.0,30.0
585,Tyto alba,Europe,2414,,BA,1.369484646065902,6.075,37.0,13.0,18.0
603,Tyto alba,Europe,98,2.58,BA,1.7332978382187492,8.685,83.0,34.0,22.0
611,Tyto alba,North America,224,,DB,2.1712953336096588,17.405,15.0,1.0,3.0
612,Tyto alba,North America,293,,DB,2.1755274996742817,17.405,15.0,1.0,3.0
617,Tyto alba,South America,755,3.24,DA,1.8638569276401424,15.45,177.0,25.0,43.0
620,Tyto alba,Australia/Oceania,139,4.34,CA,0.1717448258031202,2.935,31.0,5.0,21.0
621,Tyto alba,Australia/Oceania,229,4.32,CA,0.9395331920325241,6.28,31.0,5.0,21.0
622,Tyto alba,Australia/Oceania,67,4.47,CA,0.5809158982311083,3.87,31.0,5.0,21.0
631,Tyto alba,Australia/Oceania,241,4.82,CA,0.24229782789261,3.45,31.0,5.0,21.0
667,Tyto alba,Africa,27,,BA,1.7141648393823437,7.94,123.0,42.0,35.0
688,Tyto alba,Australia/Oceania,288,5.14,CA,0.17566279712257996,3.085,31.0,5.0,21.0
689,Tyto alba,Australia/Oceania,229,4.98,CA,0.20995342925421415,3.27,31.0,5.0,21.0
694,Tyto alba,Australia/Oceania,303,2.12,CA,1.1483356297577891,6.73,38.0,7.0,14.0
699,Tyto alba,Australia/Oceania,138,5.31,CA,0.26001558531930535,2.525,31.0,5.0,21.0
700,Tyto alba,North America,2223,,BB,1.9616490614794906,15.09,93.0,47.0,22.0
717,Tyto alba,Australia/Oceania,236,,BB,0.439653940552076,2.64,53.0,5.0,23.0
719,Tyto alba,South America,354,1.11,BB,1.9946938947276533,11.08,41.0,14.0,18.0
720,Tyto alba,South America,335,1.4,BB,1.6299120579864539,9.935,58.0,26.0,18.0
726,Tyto alba,Europe,128,,B,1.6721132162107322,7.895,60.0,24.0,21.0
727,Tyto alba,Europe,209,,B,2.074665414404991,11.39,60.0,24.0,21.0
728,Tyto alba,Europe,165,,B,1.789022165794356,8.795,60.0,24.0,21.0
729,Tyto alba,Europe,144,,BA,1.4931302525047645,7.94,67.0,26.0,21.0
730,Tyto alba,Europe,56,,BA,1.7141126157601505,7.93,67.0,26.0,21.0
731,Tyto alba,Europe,66,,BA,0.6651913983629874,4.69,67.0,26.0,21.0
737,Tyto alba,Europe,9572,,BA,1.4070790117980811,7.53,36.0,12.0,11.0
738,Tyto alba,Europe,7138,,BA,1.469764904621072,9.18,54.0,21.0,16.0
739,Tyto alba,Europe,8179,,BA,1.631465112049674,9.855,39.0,14.0,14.0
740,Tyto alba,Europe,4784,,BA,1.5121408132441503,8.705,39.0,14.0,14.0
741,Tyto alba,Europe,4340,,BA,1.2939206955224924,7.27,42.0,15.0,18.0
742,Tyto alba,Europe,4525,,BA,1.3500856592008517,7.585,37.0,13.0,18.0
743,Tyto alba,Europe,7494,,BA,1.3253382626880312,6.755,33.0,12.0,16.0
744,Tyto alba,Europe,1731,,BA,1.024649489845672,4.95,25.0,8.0,8.0
745,Tyto alba,Australia/Oceania,105,4.2,CA,0.3144650380915543,2.64,31.0,5.0,21.0
746,Tyto alba,Australia/Oceania,141,4.55,CA,0.14098740229160325,2.785,39.0,10.0,19.0
747,Tyto alba,Australia/Oceania,250,1.94,CA,0.6782694271728055,2.6,30.0,9.0,19.0
748,Tyto alba,Australia/Oceania,99,2.06,CA,0.7755498981170765,4.51,30.0,9.0,19.0
749,Tyto alba,Australia/Oceania,926,3.76,CA,0.8262662079620849,8.455,30.0,6.0,20.0
750,Tyto alba,Australia/Oceania,16,0.76,CA,0.894124152672932,4.0,33.0,9.0,16.0
751,Tyto alba,Australia/Oceania,100,1.69,CA,1.107452358774821,5.595,33.0,9.0,15.0
752,Tyto alba,Australia/Oceania,238,3.72,CA,0.9723167969650781,8.14,35.0,7.0,14.0
753,Tyto alba,Australia/Oceania,202,3.61,CA,0.5864448261635231,3.8,35.0,7.0,14.0
754,Tyto alba,Australia/Oceania,50,1.67,CA,1.3933688676235796,5.88,33.0,9.0,16.0
755,Tyto alba,Australia/Oceania,169,4.33,CA,0.4295762831505713,5.335,33.0,9.0,16.0
759,Tyto alba,Europe,263,,BA,1.8111409671898082,10.695,83.0,34.0,22.0
760,Tyto alba,Europe,235,2.87,BA,1.5928968049499688,10.275,83.0,34.0,22.0
761,Tyto alba,Europe,198,2.79,BA,1.9654070733102649,11.08,83.0,34.0,22.0
762,Tyto alba,Europe,167,3.15,BA,1.7901156593568823,10.42,83.0,34.0,22.0
763,Tyto alba,Europe,129,,BA,1.2680615118774359,5.375,83.0,34.0,22.0
764,Tyto alba,Europe,12335,,BA,1.5986068987184918,9.16,83.0,34.0,22.0
765,Tyto alba,North America,140,,BB,1.5283602122398579,10.235,106.0,59.0,25.0
766,Tyto alba,North America,35,,BB,1.5370800416309316,6.82,106.0,59.0,25.0
767,Tyto alba,North America,90,,BB,2.0851028784089847,13.27,106.0,59.0,25.0
768,Tyto alba,North America,188,,BB,1.535029009884539,8.58,106.0,59.0,25.0
769,Tyto alba,North America,42,,BB,1.1183353474332902,4.97,106.0,59.0,25.0
770,Tyto alba,North America,42,,BB,1.188457639667231,6.795,106.0,59.0,25.0
771,Tyto alba,North America,90,,BB,0.28517092747195283,3.315,106.0,59.0,25.0
772,Tyto alba,North America,122,,BB,0.4908219506577663,4.495,106.0,59.0,25.0
773,Tyto alba,North America,82,,BB,1.486486942530383,7.57,106.0,59.0,25.0
774,Tyto alba,North America,45,,BB,1.4921716887620762,7.52,106.0,59.0,25.0
775,Tyto alba,North America,81,,BB,1.4560028910108924,6.715,106.0,59.0,25.0
776,Tyto alba,Europe,96,,B,1.499777572717144,7.215,52.0,16.0,23.0
777,Tyto alba,Europe,132,,B,1.232840804738659,5.405,52.0,16.0,23.0
778,Tyto alba,Europe,683,,B,1.8772358198785009,9.035,52.0,16.0,23.0
779,Tyto alba,Europe,240,,B,1.7030396963221797,8.25,52.0,16.0,23.0
780,Tyto alba,Europe,137,,B,1.7741576867603013,9.99,52.0,16.0,23.0
781,Tyto alba,Europe,689,,B,1.5464792536624359,8.085,44.0,12.0,22.0
782,Tyto alba,Europe,259,,B,1.344715078762236,5.9,52.0,16.0,23.0
783,Tyto alba,Europe,145,,B,1.2016441609877335,4.665,44.0,12.0,22.0
784,Tyto alba,Europe,278,,B,0.6840742054432777,3.805,52.0,16.0,23.0
785,Tyto alba,Europe,427,,B,0.8718422090889955,4.285,44.0,12.0,22.0
786,Tyto alba,Europe,86255,,B,0.019526379757756937,1.33,44.0,12.0,22.0
787,Tyto alba,Europe,165,,B,1.2942350781911751,9.94,52.0,16.0,23.0
813,Tyto alba,North America,90,,BA,1.3905879545717792,6.56,46.0,21.0,15.0
814,Tyto alba,North America,63,,BA,1.4010878176455288,10.075,39.0,16.0,11.0
816,Tyto alba,Europe,234,,B,1.89085686292935,12.105,57.0,18.0,27.0
823,Tyto alba,Europe,1281,,BB,1.5622537344682235,9.76,83.0,34.0,33.0
825,Tyto alba,Europe,311,,NA,1.6919422339363157,11.57,83.0,34.0,33.0
827,Tyto alba,North America,178,1.65,CA,1.4973239830193867,8.48,54.0,19.0,14.0
828,Tyto alba,North America,194,,DA,1.8950393581076823,12.55,101.0,44.0,24.0
865,Tyto alba,South America,232,2.55,BA,1.2641201873147425,6.585,29.0,13.0,12.0
868,Tyto alba,North America,56,,CA,0.7512494349351464,3.0,94.0,50.0,25.0
869,Tyto alba,North America,229,,CA,0.9873098191338159,5.23,94.0,50.0,25.0
870,Tyto alba,North America,66,,CA,0.8047727226647245,5.85,94.0,50.0,25.0
871,Tyto alba,North America,42,,CA,1.700478254587535,6.995,94.0,50.0,25.0
872,Tyto alba,North America,138,,CA,1.5024924880786765,6.0,94.0,50.0,25.0
873,Tyto alba,North America,52,,CA,0.9417536945813408,3.0,94.0,50.0,25.0
874,Tyto alba,North America,50,,CA,1.3093544895065663,5.83,94.0,50.0,25.0
875,Tyto alba,North America,248,,CA,1.0709713372197378,5.9,94.0,50.0,25.0
876,Tyto alba,North America,403,,CA,1.310097940399075,6.2,94.0,50.0,25.0
877,Tyto alba,North America,352,,CA,1.4767286265028325,7.865,94.0,50.0,25.0
878,Tyto alba,North America,83,,CA,1.322016762872398,5.57,94.0,50.0,25.0
879,Tyto alba,North America,40,,CA,1.168577878487598,4.845,94.0,50.0,25.0
880,Tyto alba,North America,57,,CA,1.1190615118003644,4.0,94.0,50.0,25.0
881,Tyto alba,North America,55,,CA,0.6761479844696825,3.63,94.0,50.0,25.0
882,Tyto alba,North America,274,,CA,1.7338769622255603,9.905,94.0,50.0,25.0
883,Tyto alba,North America,92,,CA,1.5447810103654738,8.895,94.0,50.0,25.0
884,Tyto alba,North America,129,,CA,1.24493152158821,4.99,94.0,50.0,25.0
885,Tyto alba,North America,60,,CA,1.1747867905055607,4.995,94.0,50.0,25.0
886,Tyto alba,North America,31,,CA,1.2966699026468436,5.97,94.0,50.0,25.0
915,Tyto alba,North America,880,1.33,BC,1.0270663760949237,6.64,65.0,35.0,13.0
919,Tyto alba,Africa,350,1.99,CA,1.8203568587488628,14.975,39.0,18.0,10.0
920,Tyto alba,Africa,106,1.83,CA,1.3410224379997027,8.44,39.0,18.0,10.0
924,Tyto alba,Europe,230,2.41,BB,1.6858926099623586,9.27,75.0,27.0,27.0
925,Tyto alba,Europe,176,2.41,BB,1.4908018743273304,7.29,75.0,27.0,27.0
926,Tyto alba,Europe,263,2.41,BB,1.6924560120522434,7.855,75.0,27.0,27.0
927,Tyto alba,Europe,121,2.41,BB,1.602157482291465,9.72,75.0,27.0,27.0
928,Tyto alba,Europe,95,2.41,BB,2.062890429585869,11.7,75.0,27.0,27.0
929,Tyto alba,Europe,128,2.41,BB,1.6930980464932361,9.59,75.0,27.0,27.0
930,Tyto alba,South America,65,2.41,DA,2.2274986006722703,12.525,146.0,34.0,42.0
933,Tyto alba,North America,429,,BA,1.1015741181266865,6.83,50.0,25.0,18.0
934,Tyto alba,North America,78,2.79,BA,1.08479764679073,6.475,50.0,25.0,18.0
938,Tyto alba,North America,362,1.8,BB,0.7069612258770226,3.58,109.0,59.0,26.0
939,Tyto alba,North America,1343,,AA,0.7229826443778875,4.73,87.0,41.0,26.0
940,Tyto alba,North America,682,,AA,1.1325263803479928,4.1,87.0,41.0,26.0
941,Tyto alba,North America,488,,AA,1.2336021579770784,5.06,87.0,41.0,26.0
944,Tyto alba,North America,50,0.93,BA,1.4531955163407404,5.975,51.0,24.0,13.0
957,Tyto alba,Europe,183,1.66,B,1.5966072130948938,8.78,69.0,25.0,23.0
959,Tyto alba,South America,66,3.91,BB,1.9328767509413007,9.205,36.0,13.0,17.0
960,Tyto alba,South America,55,3.91,BB,1.9786307191359853,11.455,36.0,13.0,17.0
961,Tyto alba,South America,127,3.91,BB,1.8935100545714696,11.73,36.0,13.0,17.0
962,Tyto alba,South America,123,3.91,BB,1.9362944986722141,11.245,36.0,13.0,17.0
976,Tyto alba,North America,92,,BB,1.2305797242660628,7.6,99.0,55.0,20.0
984,Tyto alba,South America,4618,3.99,DA,1.3579071821677473,7.945,7.0,5.0,3.0
985,Tyto alba,South America,36,2.12,DA,0.9861930817866126,3.925,7.0,5.0,3.0
986,Tyto alba,South America,139,3.16,DA,2.1953786992968825,13.445,7.0,5.0,3.0
993,Tyto alba,South America,158,1.98,BA,1.760904069511939,10.7,241.0,55.0,60.0
998,Tyto alba,North America,576,,BC,2.0339491157663607,12.3,57.0,31.0,13.0
1024,Tyto alba,North America,749,1.34,BB,1.5933385751228486,9.06,106.0,59.0,25.0
1030,Tyto alba,South America,88,2.1,BA,1.410520550005543,7.02,59.0,26.0,20.0
1031,Tyto alba,South America,55,2.11,BA,1.2757527720400375,5.995,59.0,26.0,20.0
1032,Tyto alba,South America,323,2.02,BA,1.2470645528919537,6.185,59.0,26.0,20.0
1036,Tyto alba,North America,513,,BB,1.3371042621647735,8.03,115.0,67.0,21.0
1044,Tyto alba,North America,253,,BB,0.9482119913000134,6.69,87.0,41.0,26.0
1055,Tyto alba,North America,202,3.96,BA,1.1438944886477618,4.005,73.0,36.0,20.0
1056,Tyto alba,North America,172,3.66,BA,1.182603715199464,5.08,73.0,36.0,20.0
1057,Tyto alba,North America,145,3.54,BA,1.1005826277258246,4.545,73.0,36.0,20.0
1058,Tyto alba,North America,332,5.82,BA,0.8114681776891993,3.59,73.0,36.0,20.0
1059,Tyto alba,North America,344,4.99,BA,1.2021449232665395,6.725,73.0,36.0,20.0
1060,Tyto alba,North America,434,4.67,BA,1.3510768594138716,7.27,73.0,36.0,20.0
1061,Tyto alba,North America,266,4.43,BA,1.2593892149536081,5.51,73.0,36.0,20.0
1062,Tyto alba,North America,216,4.15,BA,1.212024753688604,5.245,73.0,36.0,20.0
1063,Tyto alba,North America,258,3.58,BA,1.1581980514005468,4.27,73.0,36.0,20.0
1064,Tyto alba,North America,203,3.5,BA,0.963656391102672,3.38,73.0,36.0,20.0
1065,Tyto alba,North America,217,2.75,BA,0.9483395930077695,4.25,73.0,36.0,20.0
1066,Tyto alba,North America,97,2.16,BA,0.7740778520293203,4.86,73.0,36.0,20.0
1073,Tyto alba,Europe,451,,BA,0.9829149102842676,7.415,54.0,21.0,16.0
1074,Tyto alba,Europe,65,,BA,1.063805665342244,6.705,39.0,14.0,14.0
1075,Tyto alba,Europe,183,,BA,1.1899506299477176,4.845,54.0,21.0,16.0
1076,Tyto alba,Europe,514,,BA,1.7024899523611783,8.55,37.0,14.0,17.0
1077,Tyto alba,Europe,738,,BA,1.4196629578948137,8.185,54.0,21.0,16.0
1078,Tyto alba,Europe,185,,BA,1.544606068650897,9.085,54.0,21.0,16.0
1079,Tyto alba,Europe,308,,BA,1.532983198022267,9.15,39.0,14.0,14.0
1080,Tyto alba,Europe,200,,BA,1.6704602247192009,7.89,36.0,12.0,11.0
1081,Tyto alba,Europe,22,,BA,1.7075683784776632,6.975,39.0,14.0,14.0
1082,Tyto alba,Europe,141,,BA,1.2784093574619273,7.625,39.0,14.0,14.0
1083,Tyto alba,Europe,376,,BA,1.6717994682856554,8.25,39.0,14.0,14.0
1084,Tyto alba,Europe,118,,BA,1.2448850486898189,6.18,42.0,15.0,18.0
1085,Tyto alba,Europe,284,,BA,1.487618313643111,8.89,39.0,14.0,14.0
1086,Tyto alba,Europe,80,,BA,1.6876146356081196,7.905,39.0,14.0,14.0
1087,Tyto alba,South America,142,1.37,BA,0.7184059281061118,2.535,34.0,11.0,18.0
1088,Tyto alba,South America,119,1.37,BA,0.5461245128226606,3.17,34.0,11.0,18.0
1097,Tyto alba,Europe,1158,2.33,BA,2.338947465511513,15.43,85.0,34.0,23.0
1099,Tyto alba,North America,278,1.07,DA,0.8182063305531885,5.17,53.0,21.0,18.0
1100,Tyto alba,North America,114,1.04,DA,0.8800692491441136,3.93,53.0,21.0,18.0
1101,Tyto alba,North America,34,1.06,DA,0.6219115391208845,3.935,53.0,21.0,18.0
1102,Tyto alba,North America,5,1.0,DA,1.0450424914455487,3.0,53.0,21.0,18.0
1103,Tyto alba,North America,9,1.29,DA,0.6799133163848683,2.0,53.0,21.0,18.0
1104,Tyto alba,North America,29,1.21,DA,0.3927252995946381,2.975,53.0,21.0,18.0
1105,Tyto alba,North America,33,1.14,DA,0.6987088193620642,2.96,53.0,21.0,18.0
1106,Tyto alba,North America,65,1.25,DA,0.5891374629386573,3.55,53.0,21.0,18.0
1107,Tyto alba,North America,453,1.27,DA,0.9014052071967498,4.595,53.0,21.0,18.0
1108,Tyto alba,North America,259,1.44,DA,1.3210376620726885,6.69,53.0,21.0,18.0
1109,Tyto alba,North America,252,2.16,DA,1.2409144332117632,6.175,53.0,21.0,18.0
1110,Tyto alba,North America,33,1.44,DA,0.7931259287565747,2.95,53.0,21.0,18.0
1111,Tyto alba,North America,14,1.57,DA,0.6524595795735538,3.0,53.0,21.0,18.0
1112,Tyto alba,Africa,52,1.68,DA,0.8751184071319483,4.75,70.0,30.0,37.0
1113,Tyto alba,Africa,184,1.45,DA,0.45535923630342473,4.52,70.0,30.0,37.0
1114,Tyto alba,Africa,45,1.15,DA,0.4552519615508771,3.91,70.0,30.0,37.0
1115,Tyto alba,Africa,45,1.41,DA,1.1516308458159723,7.6,70.0,30.0,37.0
1116,Tyto alba,Africa,98,1.69,DA,0.7714860329957852,6.075,70.0,30.0,37.0
1117,Tyto alba,Africa,63,1.03,DA,0.6982800086403155,5.54,70.0,30.0,37.0
1118,Tyto alba,Africa,58,1.09,DA,0.4486073818760143,4.585,70.0,30.0,37.0
1119,Tyto alba,Africa,212,1.41,DA,1.507975666396153,9.585,69.0,29.0,31.0
1120,Tyto alba,North America,37,,BC,1.1947025659361648,4.885,62.0,31.0,14.0
1121,Tyto alba,North America,46,,BC,1.6947785729508493,7.765,62.0,31.0,14.0
1122,Tyto alba,North America,64,,BC,1.4285767610337226,6.77,62.0,31.0,14.0
1123,Tyto alba,North America,45,,BC,1.6487702315011048,6.9,62.0,31.0,14.0
1124,Tyto alba,North America,187,,BC,1.7312588095349957,9.79,62.0,31.0,14.0
1125,Tyto alba,North America,21,,BC,0.9880709998551267,4.0,62.0,31.0,14.0
1126,Tyto alba,North America,28,,BC,1.0621379277535603,5.925,62.0,31.0,14.0
1148,Tyto alba,Africa,186,,DA,1.8237763027175344,11.655,158.0,42.0,51.0
1149,Tyto alba,Africa,117,,DA,1.4808003274745047,9.57,158.0,42.0,51.0
1150,Tyto alba,Africa,87,,DA,1.392682769042321,7.965,158.0,42.0,51.0
1151,Tyto alba,Africa,119,,DA,1.3194881369146219,10.015,158.0,42.0,51.0
1152,Tyto alba,Africa,102,,DA,0.8162728227893306,6.655,158.0,42.0,51.0
1153,Tyto alba,Africa,97,,DA,1.477598747906719,8.29,158.0,42.0,51.0
1154,Tyto alba,Africa,73,,DA,1.389615099029068,8.43,158.0,42.0,51.0
1155,Tyto alba,Africa,54,,DA,1.4141623651284767,8.54,158.0,42.0,51.0
1156,Tyto alba,Africa,36,,DA,1.3146354119736998,6.795,158.0,42.0,51.0
1157,Tyto alba,Africa,90,,DA,1.778266673641462,11.04,158.0,42.0,51.0
1158,Tyto alba,Africa,55,,DA,1.4326646812788877,8.405,158.0,42.0,51.0
1159,Tyto alba,Africa,126,,DA,1.8603969641571387,10.875,158.0,42.0,51.0
1160,Tyto alba,Africa,94,,DA,1.63651801581259,8.73,158.0,42.0,51.0
1161,Tyto capensis,Africa,101,,DA,1.589273047316289,7.62,158.0,42.0,51.0
1162,Tyto capensis,Africa,46,2.19,DA,1.6493768610751474,6.78,158.0,42.0,51.0
1165,Tyto alba,North America,1389,,BA,0.9522757280880794,8.335,53.0,25.0,16.0
1174,Tyto alba,North America,58889,1.2,BC,1.983796981020259,13.62,62.0,31.0,14.0
1176,Tyto alba,North America,234,,BC,1.9706372248515793,9.505,57.0,31.0,13.0
1182,Tyto alba,South America,194,1.28,BB,1.6323079298356218,8.82,36.0,13.0,17.0
1187,Tyto alba,South America,729,,BB,1.798850842356183,8.55,36.0,13.0,17.0
1194,Tyto alba,South America,346,1.05,CA,1.2767227105478935,6.68,36.0,18.0,7.0
1205,Tyto alba,North America,23,1.53,BC,0.9778537934439504,3.995,60.0,29.0,14.0
1230,Tyto alba,North America,350,2.61,BA,1.880836132023689,9.345,51.0,24.0,13.0
1231,Tyto alba,North America,45,4.09,BA,1.5035414605711335,6.885,51.0,24.0,13.0
1236,Tyto alba,North America,543,,BA,1.0886703469995223,6.445,46.0,22.0,15.0
1242,Tyto alba,North America,3518,5.66,BB,1.3507719077313494,7.68,87.0,41.0,26.0
1270,Tyto alba,Europe,53,,BA,1.9584598345509565,11.585,67.0,26.0,21.0
1271,Tyto alba,Europe,653,,B,1.858995484902248,11.41,60.0,24.0,21.0
1273,Tyto alba,South America,136,3.46,DA,1.5463896785895386,10.95,140.0,26.0,44.0
1274,Tyto alba,South America,156,3.46,DA,0.7249079411792009,7.7,140.0,26.0,44.0
1275,Tyto alba,South America,328,3.46,DA,1.15948823103158,9.885,140.0,26.0,44.0
1276,Tyto alba,South America,121,3.46,DA,1.1514874610066939,8.79,140.0,26.0,44.0
1283,Tyto alba,North America,234,2.17,BA,1.781717572291069,9.74,41.0,16.0,14.0
1284,Tyto alba,North America,125,1.5,BA,1.2123270543278657,4.96,41.0,16.0,14.0
1285,Tyto alba,North America,987,,BC,1.7651938784071513,8.995,95.0,49.0,24.0
1286,Tyto alba,North America,141,,BC,1.2400740009580233,5.485,95.0,49.0,24.0
1287,Tyto alba,North America,582,,BC,1.4601204792780171,8.19,95.0,49.0,24.0
1288,Tyto alba,North America,201,,BC,1.4283190196013376,7.365,95.0,49.0,24.0
1289,Tyto alba,North America,293,,BC,1.4397718553976782,6.24,95.0,49.0,24.0
1290,Tyto alba,North America,116,,BC,1.498478226396941,7.5,95.0,49.0,24.0
1291,Tyto alba,North America,227,,BC,1.0176906251612585,4.605,95.0,49.0,24.0
1292,Tyto alba,North America,600,,BC,1.3673016552350326,7.05,95.0,49.0,24.0
1293,Tyto alba,North America,274,,BC,1.4175086735174753,7.475,95.0,49.0,24.0
1294,Tyto alba,North America,373,,BC,1.270743780033682,7.015,95.0,49.0,24.0
1315,Tyto alba,North America,357,,BC,1.5940833422097667,8.43,88.0,47.0,23.0
1316,Tyto alba,North America,330,,BC,1.7773942049328293,9.24,88.0,47.0,23.0
