DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness
141,Tyto alba,Europe,99,,BA,1.4211426584548923,4.86,83.0,34.0,33.0
142,Tyto alba,Europe,311,,BA,1.545038693738782,6.955,83.0,34.0,33.0
143,Tyto alba,Europe,355,,BA,1.55270281629099,6.885,83.0,34.0,33.0
144,Tyto alba,Europe,288,,BA,1.5585349292705137,6.96,83.0,34.0,33.0
145,Tyto alba,Europe,404,,BA,1.5119112016321754,6.695,83.0,34.0,33.0
146,Tyto alba,Europe,154,,BA,1.7130696350274777,7.115,83.0,34.0,33.0
147,Tyto alba,Europe,81,,BA,1.7648796872812025,7.495,83.0,34.0,33.0
262,Tyto alba,North America,1156,2.33,NA,0.6933010730884311,4.64,79.0,36.0,25.0
268,Tyto alba,North America,893,2.8,BA,0.536386490572618,3.16,57.0,29.0,16.0
280,Tyto alba,North America,303,,BA,0.763182412602735,5.175,52.0,26.0,15.0
318,Tyto alba,South America,354,,BB,1.9179969352022745,8.835,41.0,14.0,18.0
319,Tyto alba,South America,335,,BB,1.549117550699138,7.605,38.0,14.0,16.0
320,Tyto alba,South America,531,,BA,1.7769390148458288,7.735,35.0,14.0,18.0
333,Tyto alba,Australia/Oceania,291,,BB,0.45535427014351926,2.68,53.0,5.0,23.0
365,Tyto alba,South America,93,1.01,DA,1.9656320552604136,10.025,137.0,23.0,36.0
403,Tyto alba,Europe,1063,2.35,BB,0.936553372766804,4.695,62.0,21.0,24.0
404,Tyto alba,Europe,782,2.35,BB,0.9089457454659374,4.27,62.0,21.0,24.0
405,Tyto alba,Europe,934,2.35,BB,0.7580915027779954,4.07,62.0,21.0,24.0
406,Tyto alba,Europe,331,2.35,BB,0.9589058950615097,4.46,62.0,21.0,24.0
408,Tyto tenebricosa,Australia/Oceania,141,,BA,1.2605533236202628,6.895,68.0,5.0,27.0
409,Tyto alba,Asia,142,,CA,1.3577908087732078,6.715,80.0,31.0,23.0
410,Tyto alba,Asia,601,,BB,1.0593915374677474,5.195,65.0,23.0,27.0
411,Tyto alba,Asia,313,,BB,1.1886030206143179,5.96,65.0,23.0,27.0
412,Tyto alba,Asia,217,3.62,BB,1.4593035962101217,6.695,76.0,28.0,25.0
413,Tyto alba,Asia,79,1.72,CA,1.138314274312171,6.165,71.0,31.0,24.0
414,Tyto alba,Asia,247,,CA,1.2562919314580383,6.785,71.0,31.0,24.0
415,Tyto alba,Asia,7966,1.33,BB,1.4274797703217232,6.03,80.0,31.0,23.0
416,Tyto alba,Asia,196,1.82,CA,1.6077538761937922,6.98,35.0,16.0,5.0
417,Tyto alba,Asia,1026,,CA,1.7272183766715015,8.635,83.0,35.0,23.0
428,Tyto alba,North America,13,,CA,1.1142788325581818,3.95,105.0,50.0,30.0
434,Tyto alba,South America,392,1.93,AA,1.5268415989829287,5.715,63.0,28.0,13.0
478,Tyto alba,North America,1044,2.52,BB,1.0333170870453428,4.78,82.0,43.0,25.0
505,Tyto alba,Africa,146,0.073,CA,1.7121258316528667,7.87,46.0,21.0,11.0
513,Tyto alba,Europe,1661,,DA,1.9715373021018825,11.46,177.0,25.0,43.0
515,Tyto alba,Asia,1590,1.37,DA,0.8766305173859266,6.2,57.0,16.0,19.0
516,Tyto alba,Asia,710,1.37,DA,1.4798754939008767,8.345,57.0,16.0,19.0
517,Tyto alba,Asia,390,0.93,DA,2.073758818609703,10.695,57.0,16.0,19.0
518,Tyto alba,Asia,644,2.49,DA,1.09599155552065,7.71,57.0,16.0,19.0
519,Tyto alba,Asia,126,1.41,DA,1.0518197647631318,5.435,99.0,25.0,37.0
521,Tyto alba,Asia,978,1.29,DA,1.662708078242996,7.325,99.0,25.0,37.0
525,Tyto alba,Africa,647,1.86,BA,1.3061914268995105,8.925,253.0,83.0,60.0
527,Tyto alba,Asia,297,1.71,DA,2.1025477460202593,10.6,66.0,20.0,26.0
528,Tyto alba,Asia,516,1.52,DA,1.05746925089749,7.505,66.0,20.0,26.0
529,Tyto alba,Asia,1142,1.37,DA,0.8434297831080488,5.975,66.0,20.0,26.0
530,Tyto alba,Asia,458,1.32,DA,1.4486038700877355,7.755,66.0,20.0,26.0
535,Tyto alba,South America,1145,1.79,NA,2.2569208897816777,11.985,33.0,15.0,11.0
544,Tyto alba,Europe,125,2.78,BA,1.7130702518075867,8.155,83.0,34.0,22.0
567,Tyto alba,Asia,156,,DA,1.9875613633553908,9.405,69.0,18.0,30.0
585,Tyto alba,Europe,2414,,BA,1.33893524149789,5.25,37.0,13.0,18.0
603,Tyto alba,Europe,98,2.58,BA,1.675542081585578,7.63,83.0,34.0,22.0
611,Tyto alba,North America,224,,DB,2.0021765090871795,12.385,15.0,1.0,3.0
612,Tyto alba,North America,293,,DB,2.0361705849484046,12.195,15.0,1.0,3.0
617,Tyto alba,South America,755,3.24,DA,1.6899045944083952,10.765,177.0,25.0,43.0
620,Tyto alba,Australia/Oceania,139,4.34,CA,0.1595125919018999,2.095,31.0,5.0,21.0
621,Tyto alba,Australia/Oceania,229,4.32,CA,0.8994874194630786,5.195,31.0,5.0,21.0
622,Tyto alba,Australia/Oceania,67,4.47,CA,0.5594429991950968,3.375,31.0,5.0,21.0
631,Tyto alba,Australia/Oceania,241,4.82,CA,0.19482214515553434,2.345,31.0,5.0,21.0
667,Tyto alba,Africa,27,,BA,1.6539004254761174,7.255,123.0,42.0,35.0
688,Tyto alba,Australia/Oceania,288,5.14,CA,0.14414363984855771,2.1,31.0,5.0,21.0
689,Tyto alba,Australia/Oceania,229,4.98,CA,0.18414598171955376,2.26,31.0,5.0,21.0
694,Tyto alba,Australia/Oceania,303,2.12,CA,1.0991324398160318,5.54,38.0,7.0,14.0
699,Tyto alba,Australia/Oceania,138,5.31,CA,0.23457342872431958,2.145,31.0,5.0,21.0
700,Tyto alba,North America,2223,,BB,1.8329161494281079,10.545,93.0,47.0,22.0
717,Tyto alba,Australia/Oceania,236,,BB,0.4220117084793458,2.265,53.0,5.0,23.0
719,Tyto alba,South America,354,1.11,BB,1.911037558102978,8.84,41.0,14.0,18.0
720,Tyto alba,South America,335,1.4,BB,1.5533733974685882,7.675,58.0,26.0,18.0
726,Tyto alba,Europe,128,,B,1.6001480143857467,6.85,60.0,24.0,21.0
727,Tyto alba,Europe,209,,B,1.9919461228360666,9.59,60.0,24.0,21.0
728,Tyto alba,Europe,165,,B,1.7142100163619776,7.705,60.0,24.0,21.0
729,Tyto alba,Europe,144,,BA,1.4267528312976452,6.125,67.0,26.0,21.0
730,Tyto alba,Europe,56,,BA,1.6241431103466715,7.165,67.0,26.0,21.0
731,Tyto alba,Europe,66,,BA,0.6299589080752499,3.785,67.0,26.0,21.0
737,Tyto alba,Europe,9572,,BA,1.3461929103165031,6.225,36.0,12.0,11.0
738,Tyto alba,Europe,7138,,BA,1.3792505816377898,6.865,54.0,21.0,16.0
739,Tyto alba,Europe,8179,,BA,1.5449091720154928,7.775,39.0,14.0,14.0
740,Tyto alba,Europe,4784,,BA,1.4338696388927163,6.86,39.0,14.0,14.0
741,Tyto alba,Europe,4340,,BA,1.231619634515274,5.645,42.0,15.0,18.0
742,Tyto alba,Europe,4525,,BA,1.2977634194395902,5.94,37.0,13.0,18.0
743,Tyto alba,Europe,7494,,BA,1.263573548207056,5.46,33.0,12.0,16.0
744,Tyto alba,Europe,1731,,BA,0.99762774846694,4.67,25.0,8.0,8.0
745,Tyto alba,Australia/Oceania,105,4.2,CA,0.29119300560662537,2.275,31.0,5.0,21.0
746,Tyto alba,Australia/Oceania,141,4.55,CA,0.1270809262273719,1.92,39.0,10.0,19.0
747,Tyto alba,Australia/Oceania,250,1.94,CA,0.6719341104876057,2.335,30.0,9.0,19.0
748,Tyto alba,Australia/Oceania,99,2.06,CA,0.7473015660363225,3.755,30.0,9.0,19.0
749,Tyto alba,Australia/Oceania,926,3.76,CA,0.7807828029025459,5.9,30.0,6.0,20.0
750,Tyto alba,Australia/Oceania,16,0.76,CA,0.8713376512444105,3.845,33.0,9.0,16.0
751,Tyto alba,Australia/Oceania,100,1.69,CA,1.0732919278515565,4.835,33.0,9.0,15.0
752,Tyto alba,Australia/Oceania,238,3.72,CA,0.9060912450426389,6.02,35.0,7.0,14.0
753,Tyto alba,Australia/Oceania,202,3.61,CA,0.5655985964045628,3.285,35.0,7.0,14.0
754,Tyto alba,Australia/Oceania,50,1.67,CA,1.3393143996352694,5.255,33.0,9.0,16.0
755,Tyto alba,Australia/Oceania,169,4.33,CA,0.39368881636263564,3.62,33.0,9.0,16.0
759,Tyto alba,Europe,263,,BA,1.7096285002251839,8.29,83.0,34.0,22.0
760,Tyto alba,Europe,235,2.87,BA,1.5356395608580014,7.945,83.0,34.0,22.0
761,Tyto alba,Europe,198,2.79,BA,1.8766844938645364,8.765,83.0,34.0,22.0
762,Tyto alba,Europe,167,3.15,BA,1.6914400545761197,8.355,83.0,34.0,22.0
763,Tyto alba,Europe,129,,BA,1.2459619353902414,4.66,83.0,34.0,22.0
764,Tyto alba,Europe,12335,,BA,1.5293298299251383,7.145,83.0,34.0,22.0
765,Tyto alba,North America,140,,BB,1.4414871869447707,7.625,106.0,59.0,25.0
766,Tyto alba,North America,35,,BB,1.4892565333959953,6.08,106.0,59.0,25.0
767,Tyto alba,North America,90,,BB,1.9761145095893777,10.305,106.0,59.0,25.0
768,Tyto alba,North America,188,,BB,1.4833203545311957,7.3,106.0,59.0,25.0
769,Tyto alba,North America,42,,BB,1.0829541724938128,4.66,106.0,59.0,25.0
770,Tyto alba,North America,42,,BB,1.135869195523275,5.635,106.0,59.0,25.0
771,Tyto alba,North America,90,,BB,0.277704449591753,2.625,106.0,59.0,25.0
772,Tyto alba,North America,122,,BB,0.47221599495587474,3.58,106.0,59.0,25.0
773,Tyto alba,North America,82,,BB,1.4705110177531906,6.765,106.0,59.0,25.0
774,Tyto alba,North America,45,,BB,1.4402860718849866,6.27,106.0,59.0,25.0
775,Tyto alba,North America,81,,BB,1.4003464854612733,5.965,106.0,59.0,25.0
776,Tyto alba,Europe,96,,B,1.4249220468797816,6.1,52.0,16.0,23.0
777,Tyto alba,Europe,132,,B,1.2023150169704866,4.285,52.0,16.0,23.0
778,Tyto alba,Europe,683,,B,1.8267266575493264,7.885,52.0,16.0,23.0
779,Tyto alba,Europe,240,,B,1.646499950170734,7.045,52.0,16.0,23.0
780,Tyto alba,Europe,137,,B,1.6952305298696038,8.045,52.0,16.0,23.0
781,Tyto alba,Europe,689,,B,1.4844278457078406,6.75,44.0,12.0,22.0
782,Tyto alba,Europe,259,,B,1.309031551094953,5.4,52.0,16.0,23.0
783,Tyto alba,Europe,145,,B,1.16709142146964,4.35,44.0,12.0,22.0
784,Tyto alba,Europe,278,,B,0.6481794262187767,3.41,52.0,16.0,23.0
785,Tyto alba,Europe,427,,B,0.843223197246097,3.665,44.0,12.0,22.0
786,Tyto alba,Europe,86255,,B,0.024599084781619412,1.2,44.0,12.0,22.0
787,Tyto alba,Europe,165,,B,1.2156236363506778,7.575,52.0,16.0,23.0
813,Tyto alba,North America,90,,BA,1.3234934580338498,5.705,46.0,21.0,15.0
814,Tyto alba,North America,63,,BA,1.3076802905505465,7.665,39.0,16.0,11.0
816,Tyto alba,Europe,234,,B,1.779762252573277,9.065,57.0,18.0,27.0
823,Tyto alba,Europe,1281,,BB,1.498387453868629,7.12,83.0,34.0,33.0
825,Tyto alba,Europe,311,,NA,1.5911910383645889,7.98,83.0,34.0,33.0
827,Tyto alba,North America,178,1.65,CA,1.4445943360391498,6.395,54.0,19.0,14.0
828,Tyto alba,North America,194,,DA,1.7825137529351265,9.365,101.0,44.0,24.0
865,Tyto alba,South America,232,2.55,BA,1.2283182473553529,5.05,29.0,13.0,12.0
868,Tyto alba,North America,56,,CA,0.7482792298713815,2.98,94.0,50.0,25.0
869,Tyto alba,North America,229,,CA,0.959237377080154,4.635,94.0,50.0,25.0
870,Tyto alba,North America,66,,CA,0.7562799110993909,4.86,94.0,50.0,25.0
871,Tyto alba,North America,42,,CA,1.6483097972245684,6.74,94.0,50.0,25.0
872,Tyto alba,North America,138,,CA,1.4626456510911943,5.895,94.0,50.0,25.0
873,Tyto alba,North America,52,,CA,0.9268691133962171,2.98,94.0,50.0,25.0
874,Tyto alba,North America,50,,CA,1.2598715370763225,5.23,94.0,50.0,25.0
875,Tyto alba,North America,248,,CA,1.0252240423966605,4.78,94.0,50.0,25.0
876,Tyto alba,North America,403,,CA,1.273442042956478,5.27,94.0,50.0,25.0
877,Tyto alba,North America,352,,CA,1.4108852357587063,6.46,94.0,50.0,25.0
878,Tyto alba,North America,83,,CA,1.2907106802618955,4.85,94.0,50.0,25.0
879,Tyto alba,North America,40,,CA,1.1327277592573848,4.225,94.0,50.0,25.0
880,Tyto alba,North America,57,,CA,1.1021187818425837,3.95,94.0,50.0,25.0
881,Tyto alba,North America,55,,CA,0.6490721776128732,2.99,94.0,50.0,25.0
882,Tyto alba,North America,274,,CA,1.6444172861628896,8.075,94.0,50.0,25.0
883,Tyto alba,North America,92,,CA,1.4680136157087305,7.115,94.0,50.0,25.0
884,Tyto alba,North America,129,,CA,1.1993908079639515,4.76,94.0,50.0,25.0
885,Tyto alba,North America,60,,CA,1.1587406186467202,4.795,94.0,50.0,25.0
886,Tyto alba,North America,31,,CA,1.2791080271040038,5.595,94.0,50.0,25.0
915,Tyto alba,North America,880,1.33,BC,0.963608740975395,5.045,65.0,35.0,13.0
919,Tyto alba,Africa,350,1.99,CA,1.7033977773312987,9.73,39.0,18.0,10.0
920,Tyto alba,Africa,106,1.83,CA,1.275739029748334,6.385,39.0,18.0,10.0
924,Tyto alba,Europe,230,2.41,BB,1.6136770871555415,7.35,75.0,27.0,27.0
925,Tyto alba,Europe,176,2.41,BB,1.4373824617082334,6.23,75.0,27.0,27.0
926,Tyto alba,Europe,263,2.41,BB,1.628557241756737,7.165,75.0,27.0,27.0
927,Tyto alba,Europe,121,2.41,BB,1.5174330800610256,7.83,75.0,27.0,27.0
928,Tyto alba,Europe,95,2.41,BB,1.9690525823260163,9.76,75.0,27.0,27.0
929,Tyto alba,Europe,128,2.41,BB,1.6185379461618399,7.78,75.0,27.0,27.0
930,Tyto alba,South America,65,2.41,DA,2.11065358115233,10.755,146.0,34.0,42.0
933,Tyto alba,North America,429,,BA,1.046309918780561,5.02,50.0,25.0,18.0
934,Tyto alba,North America,78,2.79,BA,1.0301344736427633,5.09,50.0,25.0,18.0
938,Tyto alba,North America,362,1.8,BB,0.6956535596267339,2.985,109.0,59.0,26.0
939,Tyto alba,North America,1343,,AA,0.6979732435385473,3.86,87.0,41.0,26.0
940,Tyto alba,North America,682,,AA,1.1085438780820307,3.65,87.0,41.0,26.0
941,Tyto alba,North America,488,,AA,1.2044027092439906,4.665,87.0,41.0,26.0
944,Tyto alba,North America,50,0.93,BA,1.3996341118498714,5.675,51.0,24.0,13.0
957,Tyto alba,Europe,183,1.66,B,1.5333447014695651,7.4,69.0,25.0,23.0
959,Tyto alba,South America,66,3.91,BB,1.8591760023721589,7.835,36.0,13.0,17.0
960,Tyto alba,South America,55,3.91,BB,1.8930292619683535,9.61,36.0,13.0,17.0
961,Tyto alba,South America,127,3.91,BB,1.7826032688166855,9.195,36.0,13.0,17.0
962,Tyto alba,South America,123,3.91,BB,1.8431899244270529,8.995,36.0,13.0,17.0
976,Tyto alba,North America,92,,BB,1.1656807420175277,6.135,99.0,55.0,20.0
984,Tyto alba,South America,4618,3.99,DA,1.3000206475957665,6.115,7.0,5.0,3.0
985,Tyto alba,South America,36,2.12,DA,0.9593871416586934,3.64,7.0,5.0,3.0
986,Tyto alba,South America,139,3.16,DA,2.086838308008511,10.62,7.0,5.0,3.0
993,Tyto alba,South America,158,1.98,BA,1.670453674812799,8.25,241.0,55.0,60.0
998,Tyto alba,North America,576,,BC,1.929025297364615,9.635,57.0,31.0,13.0
1024,Tyto alba,North America,749,1.34,BB,1.52609136793867,6.885,106.0,59.0,25.0
1030,Tyto alba,South America,88,2.1,BA,1.369269381977577,5.85,59.0,26.0,20.0
1031,Tyto alba,South America,55,2.11,BA,1.2075139386494724,5.785,59.0,26.0,20.0
1032,Tyto alba,South America,323,2.02,BA,1.1790532359649182,5.305,59.0,26.0,20.0
1036,Tyto alba,North America,513,,BB,1.2701891810314376,5.99,115.0,67.0,21.0
1044,Tyto alba,North America,253,,BB,0.9094374172765556,4.925,87.0,41.0,26.0
1055,Tyto alba,North America,202,3.96,BA,1.1147196610967705,3.445,73.0,36.0,20.0
1056,Tyto alba,North America,172,3.66,BA,1.1472843765024305,4.0,73.0,36.0,20.0
1057,Tyto alba,North America,145,3.54,BA,1.0692596687520448,3.76,73.0,36.0,20.0
1058,Tyto alba,North America,332,5.82,BA,0.7902360243188028,3.235,73.0,36.0,20.0
1059,Tyto alba,North America,344,4.99,BA,1.1700305975314194,5.425,73.0,36.0,20.0
1060,Tyto alba,North America,434,4.67,BA,1.2851421174685107,5.485,73.0,36.0,20.0
1061,Tyto alba,North America,266,4.43,BA,1.2253456455093397,4.53,73.0,36.0,20.0
1062,Tyto alba,North America,216,4.15,BA,1.1651030839677123,4.035,73.0,36.0,20.0
1063,Tyto alba,North America,258,3.58,BA,1.1384870284062698,3.73,73.0,36.0,20.0
1064,Tyto alba,North America,203,3.5,BA,0.9400615842909545,3.185,73.0,36.0,20.0
1065,Tyto alba,North America,217,2.75,BA,0.926340521808103,3.635,73.0,36.0,20.0
1066,Tyto alba,North America,97,2.16,BA,0.73960096446652,3.955,73.0,36.0,20.0
1073,Tyto alba,Europe,451,,BA,0.9200412020147174,5.435,54.0,21.0,16.0
1074,Tyto alba,Europe,65,,BA,0.9901470725213821,5.635,39.0,14.0,14.0
1075,Tyto alba,Europe,183,,BA,1.1608807390967304,4.265,54.0,21.0,16.0
1076,Tyto alba,Europe,514,,BA,1.6266250603462524,7.05,37.0,14.0,17.0
1077,Tyto alba,Europe,738,,BA,1.359635247019775,6.505,54.0,21.0,16.0
1078,Tyto alba,Europe,185,,BA,1.468262622654716,7.175,54.0,21.0,16.0
1079,Tyto alba,Europe,308,,BA,1.4750912009051234,7.13,39.0,14.0,14.0
1080,Tyto alba,Europe,200,,BA,1.597672375829452,6.8,36.0,12.0,11.0
1081,Tyto alba,Europe,22,,BA,1.6465917684036109,6.545,39.0,14.0,14.0
1082,Tyto alba,Europe,141,,BA,1.200675348820511,6.43,39.0,14.0,14.0
1083,Tyto alba,Europe,376,,BA,1.6027842580493725,7.18,39.0,14.0,14.0
1084,Tyto alba,Europe,118,,BA,1.2166301869244647,5.49,42.0,15.0,18.0
1085,Tyto alba,Europe,284,,BA,1.4073185602547504,7.275,39.0,14.0,14.0
1086,Tyto alba,Europe,80,,BA,1.6234991187088503,7.08,39.0,14.0,14.0
1087,Tyto alba,South America,142,1.37,BA,0.6987784346374215,2.215,34.0,11.0,18.0
1088,Tyto alba,South America,119,1.37,BA,0.5189390082831096,2.485,34.0,11.0,18.0
1097,Tyto alba,Europe,1158,2.33,BA,2.2093350952889037,12.175,85.0,34.0,23.0
1099,Tyto alba,North America,278,1.07,DA,0.7884431592460842,3.78,53.0,21.0,18.0
1100,Tyto alba,North America,114,1.04,DA,0.8593771328747215,3.685,53.0,21.0,18.0
1101,Tyto alba,North America,34,1.06,DA,0.6163892059460111,3.63,53.0,21.0,18.0
1102,Tyto alba,North America,5,1.0,DA,1.0362687588032016,3.0,53.0,21.0,18.0
1103,Tyto alba,North America,9,1.29,DA,0.6744110440617894,2.0,53.0,21.0,18.0
1104,Tyto alba,North America,29,1.21,DA,0.36787269329041755,2.725,53.0,21.0,18.0
1105,Tyto alba,North America,33,1.14,DA,0.6915943545377482,2.73,53.0,21.0,18.0
1106,Tyto alba,North America,65,1.25,DA,0.5665634002946051,2.935,53.0,21.0,18.0
1107,Tyto alba,North America,453,1.27,DA,0.8429394081359974,3.91,53.0,21.0,18.0
1108,Tyto alba,North America,259,1.44,DA,1.2565452991324175,5.835,53.0,21.0,18.0
1109,Tyto alba,North America,252,2.16,DA,1.2193810783652759,5.285,53.0,21.0,18.0
1110,Tyto alba,North America,33,1.44,DA,0.7767047668807325,2.675,53.0,21.0,18.0
1111,Tyto alba,North America,14,1.57,DA,0.64020309428713,2.95,53.0,21.0,18.0
1112,Tyto alba,Africa,52,1.68,DA,0.8329094132821611,3.98,70.0,30.0,37.0
1113,Tyto alba,Africa,184,1.45,DA,0.4227087916312074,3.45,70.0,30.0,37.0
1114,Tyto alba,Africa,45,1.15,DA,0.4515218886600313,3.36,70.0,30.0,37.0
1115,Tyto alba,Africa,45,1.41,DA,1.0931412796587971,6.14,70.0,30.0,37.0
1116,Tyto alba,Africa,98,1.69,DA,0.7449015053461479,4.86,70.0,30.0,37.0
1117,Tyto alba,Africa,63,1.03,DA,0.6546397266315752,4.255,70.0,30.0,37.0
1118,Tyto alba,Africa,58,1.09,DA,0.41904746071500787,3.605,70.0,30.0,37.0
1119,Tyto alba,Africa,212,1.41,DA,1.4256090260431782,7.37,69.0,29.0,31.0
1120,Tyto alba,North America,37,,BC,1.1469410032525595,4.245,62.0,31.0,14.0
1121,Tyto alba,North America,46,,BC,1.6351840512252556,6.995,62.0,31.0,14.0
1122,Tyto alba,North America,64,,BC,1.3794366170111108,5.88,62.0,31.0,14.0
1123,Tyto alba,North America,45,,BC,1.5894576361033654,6.39,62.0,31.0,14.0
1124,Tyto alba,North America,187,,BC,1.6757903496779165,7.915,62.0,31.0,14.0
1125,Tyto alba,North America,21,,BC,0.9502098175782013,3.955,62.0,31.0,14.0
1126,Tyto alba,North America,28,,BC,1.0156219233386623,5.07,62.0,31.0,14.0
1148,Tyto alba,Africa,186,,DA,1.739773301351336,9.225,158.0,42.0,51.0
1149,Tyto alba,Africa,117,,DA,1.4536745319365412,8.07,158.0,42.0,51.0
1150,Tyto alba,Africa,87,,DA,1.3187021178452754,6.21,158.0,42.0,51.0
1151,Tyto alba,Africa,119,,DA,1.233568199630762,7.305,158.0,42.0,51.0
1152,Tyto alba,Africa,102,,DA,0.7738700114140119,5.04,158.0,42.0,51.0
1153,Tyto alba,Africa,97,,DA,1.4108013364391538,6.425,158.0,42.0,51.0
1154,Tyto alba,Africa,73,,DA,1.2990683957781508,6.56,158.0,42.0,51.0
1155,Tyto alba,Africa,54,,DA,1.3345048136021125,7.06,158.0,42.0,51.0
1156,Tyto alba,Africa,36,,DA,1.2521227526002259,5.61,158.0,42.0,51.0
1157,Tyto alba,Africa,90,,DA,1.6716759090263034,8.95,158.0,42.0,51.0
1158,Tyto alba,Africa,55,,DA,1.3642191675049762,6.99,158.0,42.0,51.0
1159,Tyto alba,Africa,126,,DA,1.772755442068009,8.31,158.0,42.0,51.0
1160,Tyto alba,Africa,94,,DA,1.5651374330033112,6.96,158.0,42.0,51.0
1161,Tyto capensis,Africa,101,,DA,1.530489758492265,6.915,158.0,42.0,51.0
1162,Tyto capensis,Africa,46,2.19,DA,1.5978299826068598,6.17,158.0,42.0,51.0
1165,Tyto alba,North America,1389,,BA,0.8978640316106313,5.895,53.0,25.0,16.0
1174,Tyto alba,North America,58889,1.2,BC,1.8992235533358186,10.255,62.0,31.0,14.0
1176,Tyto alba,North America,234,,BC,1.9057256587031162,8.415,57.0,31.0,13.0
1182,Tyto alba,South America,194,1.28,BB,1.5745114539525833,7.435,36.0,13.0,17.0
1187,Tyto alba,South America,729,,BB,1.7450964393304336,7.595,36.0,13.0,17.0
1194,Tyto alba,South America,346,1.05,CA,1.2185192610222861,5.595,36.0,18.0,7.0
1205,Tyto alba,North America,23,1.53,BC,0.9520955515487215,3.775,60.0,29.0,14.0
1230,Tyto alba,North America,350,2.61,BA,1.8134933231391692,8.02,51.0,24.0,13.0
1231,Tyto alba,North America,45,4.09,BA,1.4388150083527187,6.215,51.0,24.0,13.0
1236,Tyto alba,North America,543,,BA,1.035360298340223,5.18,46.0,22.0,15.0
1242,Tyto alba,North America,3518,5.66,BB,1.3021861552258278,6.0,87.0,41.0,26.0
1270,Tyto alba,Europe,53,,BA,1.8804879099968261,9.73,67.0,26.0,21.0
1271,Tyto alba,Europe,653,,B,1.7710546527966493,9.32,60.0,24.0,21.0
1273,Tyto alba,South America,136,3.46,DA,1.4627585156060423,8.405,140.0,26.0,44.0
1274,Tyto alba,South America,156,3.46,DA,0.6396223347520571,5.095,140.0,26.0,44.0
1275,Tyto alba,South America,328,3.46,DA,1.1035012679608414,7.425,140.0,26.0,44.0
1276,Tyto alba,South America,121,3.46,DA,1.070769306975609,6.475,140.0,26.0,44.0
1283,Tyto alba,North America,234,2.17,BA,1.693921457590321,7.485,41.0,16.0,14.0
1284,Tyto alba,North America,125,1.5,BA,1.1925297092288007,4.665,41.0,16.0,14.0
1285,Tyto alba,North America,987,,BC,1.6928824970952985,7.42,95.0,49.0,24.0
1286,Tyto alba,North America,141,,BC,1.199248497839349,4.855,95.0,49.0,24.0
1287,Tyto alba,North America,582,,BC,1.4008111275387116,6.54,95.0,49.0,24.0
1288,Tyto alba,North America,201,,BC,1.382392725990434,5.825,95.0,49.0,24.0
1289,Tyto alba,North America,293,,BC,1.389204097297642,5.275,95.0,49.0,24.0
1290,Tyto alba,North America,116,,BC,1.4387290326769724,6.7,95.0,49.0,24.0
1291,Tyto alba,North America,227,,BC,0.973045044327758,3.95,95.0,49.0,24.0
1292,Tyto alba,North America,600,,BC,1.3041460266468148,5.425,95.0,49.0,24.0
1293,Tyto alba,North America,274,,BC,1.3429968517239033,5.96,95.0,49.0,24.0
1294,Tyto alba,North America,373,,BC,1.2242543521376534,5.455,95.0,49.0,24.0
1315,Tyto alba,North America,357,,BC,1.5478168906470418,7.16,88.0,47.0,23.0
1316,Tyto alba,North America,330,,BC,1.6983923184280132,8.125,88.0,47.0,23.0
