DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness,dens_slopes,pval_dens,numb_prey,numb_prey_spp,baow_a,obs_largest_prey_freq,NE_intake,sum_R,FreqBirds,NumPos
772,Tyto alba,North America,122,,BB,0.39369006428623576,2.605,106.0,59.0,25.0,0.3999999999999992,0.6000000000000005,119.0,4.0,0.0,0.06722689075630252,,75.74182736612384,0.02459016393442623,0.0
773,Tyto alba,North America,82,,BB,1.3403557883213355,5.425,106.0,59.0,25.0,0.357142857142857,0.4316113520383282,81.0,7.0,0.0,0.07407407407407407,,121.2308982220337,0.012195121951219513,0.0
774,Tyto alba,North America,45,,BB,1.345776345005146,5.005,106.0,59.0,25.0,-0.23809523809523747,0.570156320815769,45.0,8.0,0.0,0.35555555555555557,,124.72674484009323,0.0,0.0
775,Tyto alba,North America,81,,BB,1.3403170795085533,5.12,106.0,59.0,25.0,0.03571428571428556,0.9394082054712858,81.0,7.0,0.0,0.06172839506172839,,101.3879556970268,0.0,0.0
776,Tyto alba,Europe,96,,B,1.4085153750129096,5.435,52.0,16.0,23.0,0.9000000000000005,0.0373860734684986,43.0,5.0,0.0,0.023255813953488372,,64.22374198166258,0.46875,0.0
777,Tyto alba,Europe,132,,B,1.1490764950118293,3.725,52.0,16.0,23.0,0.5428571428571428,0.2657026239067055,131.0,6.0,0.0,0.007633587786259542,,80.75490830913544,0.007575757575757576,0.0
778,Tyto alba,Europe,683,,B,1.7040412341693025,6.62,52.0,16.0,23.0,0.5357142857142855,0.21521745567801281,420.0,7.0,0.0,0.05,,91.19315431356854,0.1903367496339678,0.0
779,Tyto alba,Europe,240,,B,1.5404093350717971,5.825,52.0,16.0,23.0,0.3142857142857143,0.5440932944606414,125.0,6.0,0.0,0.144,,81.7027439060532,0.3112033195020747,0.0
780,Tyto alba,Europe,137,,B,1.575316416742307,6.225,52.0,16.0,23.0,0.7142857142857139,0.0465282322841673,119.0,8.0,0.0,0.03361344537815126,,99.86797852070676,0.07246376811594203,0.0
781,Tyto alba,Europe,689,,B,1.3717672591799541,5.385,44.0,12.0,22.0,0.7142857142857137,0.1107871720116619,544.0,6.0,0.0,0.027573529411764705,,80.64946520886937,0.06956521739130435,0.0
782,Tyto alba,Europe,259,,B,1.242987103979009,4.655,52.0,16.0,23.0,0.3999999999999992,0.6000000000000005,212.0,4.0,0.0,0.04245283018867924,,56.3560105238401,0.12307692307692308,0.0
783,Tyto alba,Europe,145,,B,1.1466273226061066,4.01,44.0,12.0,22.0,-0.29999999999999966,0.6238376647810733,145.0,5.0,0.0,0.1103448275862069,,81.56718570262413,0.0,0.0
784,Tyto alba,Europe,278,,B,0.6090913990550936,2.945,52.0,16.0,23.0,-0.6000000000000003,0.3999999999999996,278.0,4.0,0.0,0.7913669064748201,,64.45853859204286,0.0,0.0
785,Tyto alba,Europe,427,,B,0.8329656982229733,3.31,44.0,12.0,22.0,0.6000000000000004,0.2847569798652935,428.0,5.0,0.0,0.007009345794392523,,73.13336279918106,0.0,0.0
786,Tyto alba,Europe,86255,,B,0.012903490817481718,1.065,44.0,12.0,22.0,0.5428571428571428,0.26570262390670557,86253.0,6.0,0.0,1.1593799635954691e-5,,83.57160880361418,0.0,0.0
787,Tyto alba,Europe,165,,B,1.1101434773008336,5.595,52.0,16.0,23.0,0.619047619047619,0.10173303745426451,151.0,8.0,0.0,0.006622516556291391,,86.06686599825575,0.05389221556886228,0.0
813,Tyto alba,North America,90,,BA,1.2586830883829119,4.855,46.0,21.0,15.0,-0.7142857142857142,0.07134356146753763,90.0,7.0,0.0,0.13333333333333333,,112.90878263883843,0.0,0.0
814,Tyto alba,North America,63,,BA,1.2354847184430267,5.85,39.0,16.0,11.0,-0.142857142857143,0.7599453002180926,56.0,7.0,0.0,0.16071428571428573,,109.34099284723867,0.1111111111111111,0.0
816,Tyto alba,Europe,234,,B,1.6736458421448182,7.03,57.0,18.0,27.0,0.2857142857142852,0.5345092286010412,170.0,7.0,0.0,0.01764705882352941,,108.83210822237716,0.05128205128205128,0.0
823,Tyto alba,Europe,1281,,BB,1.4061991011051556,5.41,83.0,34.0,33.0,0.5524475524475523,0.06251148327961518,1242.0,12.0,0.0,0.001610305958132045,,160.11777593330595,0.02498048399687744,0.0
825,Tyto alba,Europe,311,,NA,1.4925725213294618,6.135,83.0,34.0,33.0,0.43030303030303035,0.21449233253280764,286.0,10.0,0.0,0.01048951048951049,,141.5677259928877,0.05787781350482315,0.0
827,Tyto alba,North America,178,1.65,CA,1.3386447382163444,5.125,54.0,19.0,14.0,0.6428571428571422,0.11939237342741123,168.0,7.0,0.010696142255761916,0.005952380952380952,65.20279464285714,95.39964398992745,0.0,0.0
828,Tyto alba,North America,194,,DA,1.6487578004519023,7.105,101.0,44.0,24.0,0.32121212121212134,0.3654683104386701,182.0,10.0,0.0,0.005494505494505495,,146.9077310312914,0.041237113402061855,0.0
865,Tyto alba,South America,232,2.55,BA,1.156143763830886,4.02,29.0,13.0,12.0,0.8999999999999995,0.0009430623223403312,232.0,9.0,0.00892780721840426,0.004310344827586207,82.40674892241378,114.29549701317274,0.0,0.0
868,Tyto alba,North America,56,,CA,0.7451973528079249,2.87,94.0,50.0,25.0,0.5000000000000004,0.6666666666666665,57.0,3.0,0.0,0.19298245614035087,,43.20314819140259,0.0,0.0
869,Tyto alba,North America,229,,CA,0.8962771646286666,3.93,94.0,50.0,25.0,0.08571428571428566,0.8717434402332362,229.0,6.0,0.0,0.0611353711790393,,81.43916727850818,0.0,0.0
870,Tyto alba,North America,66,,CA,0.7060611654680106,3.8,94.0,50.0,25.0,0.7714285714285716,0.07239650145772591,67.0,6.0,0.0,0.029850746268656716,,85.91395018206828,0.0,0.0
871,Tyto alba,North America,42,,CA,1.5751738608196115,6.005,94.0,50.0,25.0,0.5428571428571428,0.26570262390670546,40.0,6.0,0.0,0.075,,85.91395018206826,0.047619047619047616,0.0
872,Tyto alba,North America,138,,CA,1.375259411128941,5.27,94.0,50.0,25.0,0.8285714285714285,0.04156268221574342,139.0,6.0,0.0,0.05755395683453238,,85.91395018206828,0.0,0.0
873,Tyto alba,North America,52,,CA,0.8942343488870622,2.92,94.0,50.0,25.0,1.0000000000000009,0.0,52.0,3.0,0.0,0.11538461538461539,,41.23406054037966,0.0,0.0
874,Tyto alba,North America,50,,CA,1.2132493554652743,4.61,94.0,50.0,25.0,0.7000000000000006,0.1881204043741869,49.0,5.0,0.0,0.04081632653061224,,66.92098117516423,0.0,0.0
875,Tyto alba,North America,248,,CA,0.9378162448018555,3.8,94.0,50.0,25.0,0.25714285714285723,0.6227871720116617,248.0,6.0,0.0,0.020161290322580645,,85.91395018206828,0.0,0.0
876,Tyto alba,North America,403,,CA,1.2029247296752779,4.51,94.0,50.0,25.0,0.46428571428571375,0.2939341076002522,398.0,7.0,0.0,0.002512562814070352,,95.28140486446485,0.0,0.0
877,Tyto alba,North America,352,,CA,1.327008853221659,5.36,94.0,50.0,25.0,0.11904761904761918,0.7788857260523794,349.0,8.0,0.0,0.011461318051575931,,109.95776139681516,0.002824858757062147,0.0
878,Tyto alba,North America,83,,CA,1.244373466171904,4.295,94.0,50.0,25.0,0.3999999999999992,0.6000000000000005,81.0,4.0,0.0,0.3333333333333333,,65.32214702541917,0.011904761904761904,0.0
879,Tyto alba,North America,40,,CA,1.0975551219534516,3.81,94.0,50.0,25.0,0.3999999999999992,0.6000000000000005,39.0,4.0,0.0,0.02564102564102564,,58.76732400963346,0.0,0.0
880,Tyto alba,North America,57,,CA,1.0551272628632837,3.71,94.0,50.0,25.0,0.3999999999999992,0.6000000000000005,57.0,4.0,0.0,0.08771929824561403,,56.37038854015334,0.0,0.0
881,Tyto alba,North America,55,,CA,0.6345563784221785,2.66,94.0,50.0,25.0,0.3999999999999992,0.6000000000000005,55.0,4.0,0.0,0.01818181818181818,,56.37038854015334,0.0,0.0
882,Tyto alba,North America,274,,CA,1.5258482864127558,6.32,94.0,50.0,25.0,0.5393939393939393,0.10759318778241479,267.0,10.0,0.0,0.011235955056179775,,132.37808156144789,0.0,0.0
883,Tyto alba,North America,92,,CA,1.3847445161036103,5.545,94.0,50.0,25.0,0.4761904761904757,0.23293553465009822,89.0,8.0,0.0,0.011235955056179775,,105.48297849325506,0.021505376344086023,0.0
884,Tyto alba,North America,129,,CA,1.1554928775102082,4.36,94.0,50.0,25.0,-0.19999999999999998,0.7470600781046621,128.0,5.0,0.0,0.203125,,66.92098117516423,0.0,0.0
885,Tyto alba,North America,60,,CA,1.0949512181992644,4.245,94.0,50.0,25.0,-0.09999999999999981,0.8728885715695385,61.0,5.0,0.0,0.2459016393442623,,66.92098117516423,0.0,0.0
886,Tyto alba,North America,31,,CA,1.1813921167469366,4.635,94.0,50.0,25.0,0.5428571428571428,0.26570262390670557,31.0,6.0,0.0,0.03225806451612903,,68.54158943774456,0.0,0.0
915,Tyto alba,North America,880,1.33,BC,0.8862985169942668,3.87,65.0,35.0,13.0,0.4166666666666669,0.26458604674749586,877.0,9.0,0.008208415207525984,0.0034207525655644243,95.5394651368301,124.312444907725,0.0,0.0
919,Tyto alba,Africa,350,1.99,CA,1.5048617152467236,6.605,39.0,18.0,10.0,0.5000000000000003,0.3910022189557703,58.0,5.0,0.013438995413789019,0.10344827586206896,81.4819224137931,75.92890181496163,0.7285714285714285,0.0
920,Tyto alba,Africa,106,1.83,CA,1.1877200395874745,4.81,39.0,18.0,10.0,,,0.0,0.0,0.0,0.0,,0.0,0.8962264150943396,0.0
924,Tyto alba,Europe,230,2.41,BB,1.5280107643456682,6.06,75.0,27.0,27.0,-0.2500000000000002,0.5887244480896829,219.0,7.0,0.009349844711651763,0.1232876712328767,52.74059406392695,109.13637549441597,0.030434782608695653,0.0
925,Tyto alba,Europe,176,2.41,BB,1.361174418991708,5.11,75.0,27.0,27.0,0.25714285714285723,0.6227871720116617,168.0,6.0,0.0108415406087157,0.011904761904761904,43.788408928571435,94.12021778943323,0.045454545454545456,0.0
926,Tyto alba,Europe,263,2.41,BB,1.5348836630421678,6.01,75.0,27.0,27.0,0.3714285714285711,0.4684781341107874,238.0,6.0,0.0108415406087157,0.029411764705882353,51.23467605042017,94.12021778943323,0.0916030534351145,0.0
927,Tyto alba,Europe,121,2.41,BB,1.43812470440623,6.28,75.0,27.0,27.0,0.0,1.0,109.0,9.0,0.007786007819825268,0.5688073394495413,484.62203577981654,131.05665790202173,0.09090909090909091,1.0
928,Tyto alba,Europe,95,2.41,BB,1.813129605479713,7.76,75.0,27.0,27.0,0.03636363636363599,0.9154683168905355,92.0,11.0,0.00656352516254077,0.08695652173913043,176.82196195652173,155.46648150127632,0.031578947368421054,0.0
929,Tyto alba,Europe,128,2.41,BB,1.508000627114761,6.12,75.0,27.0,27.0,0.3999999999999998,0.28610510190831295,119.0,9.0,0.0073644767956919,0.008403361344537815,52.116756302521026,138.55813407711847,0.0703125,0.0
930,Tyto alba,South America,65,2.41,DA,1.9687527278183357,8.72,146.0,34.0,42.0,0.13333333333333328,0.7323675052362975,55.0,9.0,0.007385685786021077,0.03636363636363636,69.20684604582411,138.160245754922,0.015384615384615385,0.0
933,Tyto alba,North America,429,,BA,0.9736664920225024,3.985,50.0,25.0,18.0,-0.09523809523809514,0.8225054302036116,425.0,8.0,0.0,0.007058823529411765,,107.99669133944515,0.006993006993006993,0.0
934,Tyto alba,North America,78,2.79,BA,0.9823241882565257,4.025,50.0,25.0,18.0,0.142857142857143,0.7599453002180926,78.0,7.0,0.011464780758863043,0.02564102564102564,119.56008461538461,89.0037223325411,0.0,0.0
938,Tyto alba,North America,362,1.8,BB,0.6705107622112287,2.65,109.0,59.0,26.0,0.20000000000000012,0.7999999999999998,362.0,4.0,0.020553026518443148,0.016574585635359115,170.23399913180742,49.647586565883536,0.0,0.0
939,Tyto alba,North America,1343,,AA,0.6672902753521711,3.3,87.0,41.0,26.0,-0.09999999999999981,0.8728885715695385,1333.0,5.0,0.0,0.02625656414103526,,74.99265811100773,0.007446016381236039,0.0
940,Tyto alba,North America,682,,AA,1.0582707875430648,3.325,87.0,41.0,26.0,-0.49999999999999956,0.3910022189557709,681.0,5.0,0.0,0.3010279001468429,,74.99265811100773,0.001466275659824047,0.0
941,Tyto alba,North America,488,,AA,1.1326680369856044,4.13,87.0,41.0,26.0,-0.19999999999999998,0.7470600781046621,433.0,5.0,0.0,0.13625866050808313,,74.99265811100773,0.11270491803278689,0.0
944,Tyto alba,North America,50,0.93,BA,1.3342609526718565,5.005,51.0,24.0,13.0,0.5000000000000003,0.3910022189557703,46.0,5.0,0.014611599636172095,0.13043478260869565,61.121419565217394,69.83548609826472,0.08,0.0
957,Tyto alba,Europe,183,1.66,B,1.398073640757367,5.94,69.0,25.0,23.0,0.619047619047619,0.10173303745426451,180.0,8.0,0.008872458283633408,0.03333333333333333,48.86385222222222,115.0085050439294,0.01092896174863388,0.0
959,Tyto alba,South America,66,3.91,BB,1.7652735625839144,6.815,36.0,13.0,17.0,5.988097684046442e-16,0.9999999999999992,45.0,5.0,0.01272600431271393,0.26666666666666666,120.99144102564104,80.18291823505561,0.015151515151515152,0.0
960,Tyto alba,South America,55,3.91,BB,1.745023844252412,7.6,36.0,13.0,17.0,0.5357142857142855,0.21521745567801281,42.0,7.0,0.010883051358837815,0.047619047619047616,198.06551857142856,93.76121913057608,0.05454545454545454,0.0
961,Tyto alba,South America,127,3.91,BB,1.6678753841798795,7.185,36.0,13.0,17.0,0.7714285714285716,0.07239650145772591,102.0,6.0,0.011971718132033014,0.0196078431372549,125.8114094871795,85.23489711430605,0.05511811023622047,0.0
962,Tyto alba,South America,123,3.91,BB,1.725450132916302,7.12,36.0,13.0,17.0,0.8928571428571426,0.0068071874089353996,93.0,7.0,0.010851717854721568,0.010752688172043012,134.60206370554178,94.03194746915835,0.056910569105691054,0.0
976,Tyto alba,North America,92,,BB,1.0801808334964014,4.865,99.0,55.0,20.0,-0.5999999999999999,0.20799999999999982,86.0,6.0,0.0,0.6744186046511628,,78.63751199419366,0.043478260869565216,0.0
984,Tyto alba,South America,4618,3.99,DA,1.2143722836884976,4.82,7.0,5.0,3.0,0.999999999999999,0.0,2198.0,4.0,0.02760161629056226,0.0022747952684258415,183.36776560509554,36.96914530379191,0.016652249134948095,0.0
985,Tyto alba,South America,36,2.12,DA,0.9193189629945598,3.275,7.0,5.0,3.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
986,Tyto alba,South America,139,3.16,DA,1.9359316240300466,8.44,7.0,5.0,3.0,,,0.0,0.0,0.0,0.0,,0.0,0.18705035971223022,0.0
993,Tyto alba,South America,158,1.98,BA,1.5436805511489706,6.4,241.0,55.0,60.0,0.1428571428571434,0.7871720116618067,90.0,6.0,0.012397863661765485,0.011111111111111112,124.7078653333333,82.30516088124152,0.0,0.0
998,Tyto alba,North America,576,,BC,1.7938845689847185,7.585,57.0,31.0,13.0,0.6131868131868138,0.019706331926038764,495.0,14.0,0.0,0.006060606060606061,,184.15846388676005,0.027777777777777776,0.0
1024,Tyto alba,North America,749,1.34,BB,1.4526192086711738,5.575,106.0,59.0,25.0,0.4285714285714283,0.2894032248467898,715.0,8.0,0.009363793875591973,0.005594405594405594,87.63303455621302,108.9737959658789,0.025367156208277702,0.0
1030,Tyto alba,South America,88,2.1,BA,1.3062990856748677,4.96,59.0,26.0,20.0,0.1428571428571434,0.7871720116618067,63.0,6.0,0.012452014343759492,0.07936507936507936,108.858,81.94723641454031,0.0,0.0
1031,Tyto alba,South America,55,2.11,BA,1.1716392662090611,5.035,59.0,26.0,20.0,0.7000000000000006,0.1881204043741869,50.0,5.0,0.01490323267091419,0.06,92.18800999999999,68.46891448301548,0.0,0.0
1032,Tyto alba,South America,323,2.02,BA,1.1542121869247268,4.74,59.0,26.0,20.0,0.21428571428571416,0.6445115810207203,284.0,7.0,0.009821103436817228,0.056338028169014086,74.1734720693391,103.89954345048572,0.0,0.0
1036,Tyto alba,North America,513,,BB,1.2149469876697971,4.745,115.0,67.0,21.0,0.6999999999999992,0.035769574970261744,505.0,9.0,0.0,0.007920792079207921,,114.0007339470242,0.0,0.0
1044,Tyto alba,North America,253,,BB,0.8437094827489965,3.695,87.0,41.0,26.0,0.928571428571428,0.0025194724037947125,246.0,7.0,0.0,0.036585365853658534,,81.1460450849831,0.02766798418972332,0.0
1055,Tyto alba,North America,202,3.96,BA,1.0867534158456071,3.255,73.0,36.0,20.0,0.10000000000000066,0.8728885715695374,202.0,5.0,0.013853173596324783,0.3316831683168317,121.59846534653465,73.65880144142699,0.0,0.0
1056,Tyto alba,North America,172,3.66,BA,1.0974231994850079,3.5,73.0,36.0,20.0,0.03571428571428556,0.9394082054712858,172.0,7.0,0.00955837233266764,0.28488372093023256,98.99576511627907,106.75543154746734,0.0,0.0
1057,Tyto alba,North America,145,3.54,BA,1.0248317684969295,3.3,73.0,36.0,20.0,0.3142857142857143,0.5440932944606414,145.0,6.0,0.011841021469702756,0.30344827586206896,94.9513448275862,86.17568728138801,0.0,0.0
1058,Tyto alba,North America,332,5.82,BA,0.7444897092284408,2.98,73.0,36.0,20.0,0.10000000000000066,0.8728885715695374,332.0,5.0,0.013349430070452294,0.12650602409638553,90.56673795180724,76.43833166510109,0.0,0.0
1059,Tyto alba,North America,344,4.99,BA,1.0871186829754358,4.385,73.0,36.0,20.0,0.5238095238095232,0.18272075053971532,343.0,8.0,0.00984000927364806,0.026239067055393587,108.25754081632654,103.69991886064582,0.0029069767441860465,0.0
1060,Tyto alba,North America,434,4.67,BA,1.2391454893923326,4.65,73.0,36.0,20.0,0.018181818181818396,0.9602404181286237,432.0,10.0,0.0072779105400814685,0.009259259259259259,123.35102337962964,140.20619759553733,0.004608294930875576,0.0
1061,Tyto alba,North America,266,4.43,BA,1.1663432645770282,3.855,73.0,36.0,20.0,0.3714285714285711,0.4684781341107874,264.0,6.0,0.013103878419568154,0.003787878787878788,146.5336606060606,77.87069832253025,0.007518796992481203,0.0
1062,Tyto alba,North America,216,4.15,BA,1.1387344316183994,3.64,73.0,36.0,20.0,0.42857142857142827,0.33736831108582427,215.0,7.0,0.010102872461541476,0.004651162790697674,124.54922093023256,101.00178609100391,0.004629629629629629,0.0
1063,Tyto alba,North America,258,3.58,BA,1.089384232441997,3.34,73.0,36.0,20.0,-0.8999999999999996,0.03738607346849866,258.0,5.0,0.012834553348127768,0.3798449612403101,116.17030620155039,79.504766203193,0.0,0.0
1064,Tyto alba,North America,203,3.5,BA,0.9089164397003151,3.015,73.0,36.0,20.0,-0.9999999999999993,0.0,203.0,4.0,0.016122401043898057,0.5221674876847291,134.11206896551727,63.29132741996306,0.0,0.0
1065,Tyto alba,North America,217,2.75,BA,0.8736843730428694,3.305,73.0,36.0,20.0,-0.09999999999999981,0.8728885715695384,216.0,5.0,0.013853173596324781,0.6435185185185185,129.23726851851853,73.65880144142699,0.004608294930875576,0.0
1066,Tyto alba,North America,97,2.16,BA,0.7032887076793648,3.24,73.0,36.0,20.0,0.10000000000000066,0.8728885715695374,96.0,5.0,0.014204804439537613,0.010416666666666666,118.24425000000001,71.83542495137102,0.010309278350515464,0.0
1073,Tyto alba,Europe,451,,BA,0.8718294768362855,4.265,54.0,21.0,16.0,0.4166666666666669,0.26458604674749586,417.0,9.0,0.0,0.004796163069544364,,124.71104558445033,0.0598669623059867,0.0
1074,Tyto alba,Europe,65,,BA,0.9006579139499451,4.475,39.0,14.0,14.0,0.5428571428571428,0.2657026239067055,63.0,6.0,0.0,0.7301587301587301,,87.6869440523469,0.03076923076923077,0.0
1075,Tyto alba,Europe,183,,BA,1.1113062172661965,3.725,54.0,21.0,16.0,-0.08571428571428594,0.8717434402332358,183.0,6.0,0.0,0.15846994535519127,,77.86363963718648,0.0,0.0
1076,Tyto alba,Europe,514,,BA,1.5457142791361782,5.97,37.0,14.0,17.0,0.2727272727272724,0.4171414371425317,513.0,11.0,0.0,0.04483430799220273,,151.71374021433877,0.0019455252918287938,0.0
1077,Tyto alba,Europe,738,,BA,1.279185096016928,5.27,54.0,21.0,16.0,-0.26363636363636433,0.4334407376116137,700.0,11.0,0.0,0.09428571428571429,,159.73541627146471,0.04742547425474255,0.0
1078,Tyto alba,Europe,185,,BA,1.3815604859862844,5.545,54.0,21.0,16.0,0.19999999999999998,0.579584,179.0,10.0,0.0,0.01675977653631285,,150.34011745623525,0.032432432432432434,0.0
1079,Tyto alba,Europe,308,,BA,1.3579786341922733,5.445,39.0,14.0,14.0,0.2969696969696966,0.4047016712701572,303.0,10.0,0.0,0.0165016501650165,,150.34011745623525,0.016233766233766232,0.0
1080,Tyto alba,Europe,200,,BA,1.532226834733602,5.93,36.0,12.0,11.0,0.07142857142857173,0.8665262706759083,188.0,8.0,0.0,0.005319148936170213,,120.93756143408622,0.06,0.0
1081,Tyto alba,Europe,22,,BA,1.5623814436678556,5.915,39.0,14.0,14.0,,,0.0,0.0,0.0,0.0,,0.0,0.09090909090909091,0.0
1082,Tyto alba,Europe,141,,BA,1.1049076601636494,4.955,39.0,14.0,14.0,-0.3333333333333326,0.41975308641975384,141.0,8.0,0.0,0.624113475177305,,132.3089849310359,0.0,0.0
1083,Tyto alba,Europe,376,,BA,1.5264156004026372,6.14,39.0,14.0,14.0,0.23333333333333303,0.545698778218273,376.0,9.0,0.0,0.013297872340425532,,139.93053044099025,0.0,0.0
1084,Tyto alba,Europe,118,,BA,1.1115576515243273,4.54,42.0,15.0,18.0,0.46428571428571375,0.2939341076002522,118.0,7.0,0.0,0.00847457627118644,,97.08224286757635,0.0,0.0
1085,Tyto alba,Europe,284,,BA,1.3017859156326552,5.71,39.0,14.0,14.0,0.3818181818181814,0.2762553333854365,268.0,10.0,0.0,0.033582089552238806,,133.81491854176326,0.056338028169014086,0.0
1086,Tyto alba,Europe,80,,BA,1.5134181198429024,5.85,39.0,14.0,14.0,-0.4999999999999999,0.2531699951003228,77.0,7.0,0.0,0.06493506493506493,,108.72634606080675,0.0375,0.0
1087,Tyto alba,South America,142,1.37,BA,0.6913555494859045,2.145,34.0,11.0,18.0,-0.4999999999999997,0.666666666666667,142.0,3.0,0.023993713895448274,0.4507042253521127,122.7639455687974,42.528145818179595,0.0,0.0
1088,Tyto alba,South America,119,1.37,BA,0.4948238204731022,2.255,34.0,11.0,18.0,-1.6215845185301646e-16,0.9999999999999999,118.0,4.0,0.01785798883833749,0.17796610169491525,70.97724757496741,57.140150131278844,0.0,0.0
1097,Tyto alba,Europe,1158,2.33,BA,2.0127354703522284,9.25,85.0,34.0,23.0,0.2352941176470589,0.363295114375383,1157.0,17.0,0.004170555633340628,0.12359550561797752,156.29940060501292,244.66959632617494,0.0,0.0
1099,Tyto alba,North America,278,1.07,DA,0.7266844313575099,2.93,53.0,21.0,18.0,0.6428571428571422,0.11939237342741123,272.0,7.0,0.013021829215821786,0.003676470588235294,91.66568051470591,78.36135356663175,0.018050541516245487,0.0
1100,Tyto alba,North America,114,1.04,DA,0.8069513570825672,3.3,53.0,21.0,18.0,-1.0000000000000009,0.0,103.0,3.0,0.026233747956654976,0.7572815533980582,84.87551067961164,38.89677391698997,0.09649122807017543,0.0
1101,Tyto alba,North America,34,1.06,DA,0.582912658684874,3.06,53.0,21.0,18.0,0.5000000000000004,0.6666666666666665,31.0,3.0,0.030566577799687283,0.03225806451612903,99.09803225806452,33.38313402149146,0.08823529411764706,0.0
1102,Tyto alba,North America,5,1.0,DA,1.0031997743095926,2.985,53.0,21.0,18.0,,,0.0,0.0,0.0,0.0,,0.0,0.4,0.0
1103,Tyto alba,North America,9,1.29,DA,0.6630909766641137,2.0,53.0,21.0,18.0,,,0.0,0.0,0.0,0.0,,0.0,0.4444444444444444,0.0
1104,Tyto alba,North America,29,1.21,DA,0.33145428762370377,2.24,53.0,21.0,18.0,-1.000000000000001,1.0,28.0,2.0,0.04163949031361646,0.9285714285714286,108.45230000000001,24.50577938346244,0.034482758620689655,0.0
1105,Tyto alba,North America,33,1.14,DA,0.6781762755074865,2.53,53.0,21.0,18.0,-1.000000000000001,1.0,32.0,2.0,0.04163949031361646,0.71875,92.96913749999999,24.50577938346244,0.030303030303030304,0.0
1106,Tyto alba,North America,65,1.25,DA,0.522725548215635,2.405,53.0,21.0,18.0,0.20000000000000012,0.7999999999999998,65.0,4.0,0.02087828029301054,0.015384615384615385,108.31134615384616,48.87414810725144,0.0,0.0
1107,Tyto alba,North America,453,1.27,DA,0.8141958981886762,3.465,53.0,21.0,18.0,0.10000000000000066,0.8728885715695374,433.0,5.0,0.017436710735683182,0.0023094688221709007,108.65580323325635,58.52067965875595,0.04415011037527594,0.0
1108,Tyto alba,North America,259,1.44,DA,1.174422267577968,4.745,53.0,21.0,18.0,0.4857142857142858,0.3287230320699708,256.0,6.0,0.014394919411321795,0.0390625,124.555275,70.88668815073335,0.011583011583011582,0.0
1109,Tyto alba,North America,252,2.16,DA,1.1309549408583073,4.325,53.0,21.0,18.0,0.028571428571428737,0.9571545189504371,250.0,6.0,0.014424808199193104,0.08,354.39768000000004,70.73980805667738,0.011857707509881422,1.0
1110,Tyto alba,North America,33,1.44,DA,0.7665496770645975,2.495,53.0,21.0,18.0,-0.4999999999999997,0.666666666666667,33.0,3.0,0.026233747956654972,0.48484848484848486,102.3333818181818,38.89677391698997,0.0,0.0
1111,Tyto alba,North America,14,1.57,DA,0.5850371340806424,2.685,53.0,21.0,18.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1112,Tyto alba,Africa,52,1.68,DA,0.7758198853248899,3.415,70.0,30.0,37.0,0.999999999999999,0.0,51.0,4.0,0.026115077794438328,0.0784313725490196,80.86729411764706,39.07352569643198,0.019230769230769232,0.0
1113,Tyto alba,Africa,184,1.45,DA,0.36069880518365816,2.525,70.0,30.0,37.0,-0.4000000000000001,0.5999999999999999,182.0,4.0,0.018210801257898403,0.04945054945054945,73.97808588779641,56.033128296468234,0.010869565217391304,0.0
1114,Tyto alba,Africa,45,1.15,DA,0.37808148123281315,2.56,70.0,30.0,37.0,-0.4999999999999997,0.666666666666667,43.0,3.0,0.022033750830599882,0.046511627906976744,59.35604651162791,46.311141988961346,0.044444444444444446,0.0
1115,Tyto alba,Africa,45,1.41,DA,0.9934033875109225,4.655,70.0,30.0,37.0,0.2857142857142852,0.5345092286010412,43.0,7.0,0.01818708404164708,0.13953488372093023,40.915128029375765,56.10619937361299,0.044444444444444446,0.0
1116,Tyto alba,Africa,98,1.69,DA,0.6716212418342518,3.685,70.0,30.0,37.0,-0.371428571428571,0.46847813411078754,95.0,6.0,0.011124675457817623,0.021052631578947368,77.6851709695291,91.72475791626232,0.030612244897959183,0.0
1117,Tyto alba,Africa,63,1.03,DA,0.6223755848971205,3.315,70.0,30.0,37.0,-0.371428571428571,0.46847813411078754,63.0,6.0,0.011124675457817623,0.031746031746031744,48.1716715956558,91.72475791626232,0.0,0.0
1118,Tyto alba,Africa,58,1.09,DA,0.3650167281109439,2.595,70.0,30.0,37.0,-0.49999999999999956,0.3910022189557709,58.0,5.0,0.016505442215157706,0.896551724137931,51.627216969147014,61.82252798584328,0.0,0.0
1119,Tyto alba,Africa,212,1.41,DA,1.3181371254034175,5.52,69.0,29.0,31.0,-0.15151515151515124,0.6760651759978543,211.0,10.0,0.006722254431528603,0.023696682464454975,51.31087775006236,151.7955283690848,0.0,0.0
1120,Tyto alba,North America,37,,BC,1.1068151799375519,3.785,62.0,31.0,14.0,0.7000000000000006,0.18812040437418698,37.0,5.0,0.0,0.02702702702702703,,59.91631251922446,0.0,0.0
1121,Tyto alba,North America,46,,BC,1.534909490823133,5.955,62.0,31.0,14.0,0.07142857142857173,0.8665262706759082,46.0,8.0,0.0,0.15217391304347827,,111.44557086597192,0.0,0.0
